,rank,score,TF,TG
0,2887.0,0.9446287133123631,ACYPI008529,ACYPI006466
1,13653.0,0.9262881444471884,ACYPI008529,ACYPI009481
2,15295.0,0.9245833629002218,ACYPI008529,ACYPI006709
3,944729.0,0.7817098449392257,ACYPI34905,ACYPI009244
4,1009316.0,0.7770773665006764,ACYPI34905,ACYPI42801
5,1014923.0,0.7766733053789298,ACYPI34905,ACYPI009127
6,41280.0,0.9074568878532061,ACYPI39968,ACYPI48999
7,43467.0,0.9064271803660701,ACYPI39968,ACYPI34520
8,70052.0,0.8957941591150616,ACYPI39968,ACYPI35198
9,7651.0,0.9341193127487404,ACYPI21437,ACYPI007391
10,12678.0,0.9273723156909045,ACYPI21437,ACYPI000296
11,13503.0,0.9264352606052634,ACYPI21437,ACYPI004423
12,74.0,0.9676492117720035,ACYPI000454,ACYPI007334
13,1422.0,0.9506025602269969,ACYPI000454,ACYPI005877
14,1455.0,0.9504186678013418,ACYPI000454,ACYPI009863
15,381456.0,0.8355266064679793,ACYPI004840,ACYPI37898
16,389946.0,0.8343711874843828,ACYPI004840,ACYPI34093
17,468245.0,0.824315472814358,ACYPI004840,ACYPI56159
18,459632.0,0.8253934558198452,ACYPI22169,ACYPI003098
19,624202.0,0.8070435004171626,ACYPI22169,ACYPI009000
20,624964.0,0.806969468849134,ACYPI22169,ACYPI009689
21,2760.0,0.9450434597976534,ACYPI001675,ACYPI005468
22,2898.0,0.9445990864433934,ACYPI001675,ACYPI005761
23,2924.0,0.9445190992320006,ACYPI001675,ACYPI001566
24,67.0,0.9683286230084167,ACYPI008053,ACYPI001456
25,183.0,0.9638884445528237,ACYPI008053,ACYPI41046
26,245.0,0.9620754013686921,ACYPI008053,ACYPI001469
27,124.0,0.9653725905404628,ACYPI42990,ACYPI34729
28,414.0,0.9589999399441127,ACYPI42990,ACYPI32810
29,1415.0,0.9506701822879983,ACYPI42990,ACYPI45917
30,2366.0,0.9464192395944748,ACYPI47548,ACYPI005211
31,5549.0,0.9378872714198498,ACYPI47548,ACYPI004037
32,9281.0,0.931650461173224,ACYPI47548,ACYPI50071
33,458991.0,0.8254772250798864,ACYPI40323,ACYPI45575
34,470873.0,0.8239828148158699,ACYPI40323,ACYPI21848
35,496632.0,0.8208596007210045,ACYPI40323,ACYPI004762
36,3723.0,0.9420821558200474,ACYPI008046,ACYPI001804
37,5076.0,0.9388560053409426,ACYPI008046,ACYPI001782
38,5277.0,0.9384560693404578,ACYPI008046,ACYPI008973
39,34554.0,0.9108818145154012,ACYPI007373,ACYPI002810
40,58885.0,0.8998915729135754,ACYPI007373,ACYPI006067
41,62809.0,0.8983824810264698,ACYPI007373,ACYPI000767
42,7402.0,0.9345278089036861,ACYPI007295,ACYPI007535
43,9376.0,0.9315167351983131,ACYPI007295,ACYPI008622
44,9663.0,0.931134574097967,ACYPI007295,ACYPI009599
45,2883618.0,0.6785446219328708,ACYPI005031,ACYPI47533
46,3289129.0,0.6593772355110755,ACYPI005031,ACYPI49295
47,3501202.0,0.6491920126499557,ACYPI005031,ACYPI42116
48,460422.0,0.8252881966216685,ACYPI55437,ACYPI003673
49,743221.0,0.7967863358570919,ACYPI55437,ACYPI25629
50,841902.0,0.7892824400556279,ACYPI55437,ACYPI002012
51,23228.0,0.9179504248972493,ACYPI009402,ACYPI008177
52,24633.0,0.9169981692082518,ACYPI009402,ACYPI45156
53,30212.0,0.9133381563587465,ACYPI009402,ACYPI000347
54,4219463.0,0.6132981524038045,ACYPI48371,ACYPI42353
55,4591447.0,0.5935313636718663,ACYPI48371,ACYPI53825
56,4735170.0,0.5856259708169712,ACYPI48371,ACYPI006450
57,9362.0,0.9315362875672055,ACYPI55157,ACYPI009832
58,17037.0,0.9229652145418197,ACYPI55157,ACYPI002115
59,20501.0,0.9200323503826137,ACYPI55157,ACYPI003495
60,331984.0,0.8424685325134719,ACYPI005583,ACYPI005714
61,359539.0,0.8385710306731502,ACYPI005583,ACYPI006466
62,377794.0,0.8360312401248773,ACYPI005583,ACYPI000882
63,38762.0,0.9086951692381892,ACYPI008185,ACYPI009481
64,58352.0,0.9000946528306943,ACYPI008185,ACYPI007819
65,93874.0,0.8882051391747885,ACYPI008185,ACYPI000219
66,2516821.0,0.6957925385905496,ACYPI22820,ACYPI22817
67,4824633.0,0.5806212036738773,ACYPI22820,ACYPI32646
68,5916663.0,0.5121791723630377,ACYPI22820,ACYPI50638
69,853.0,0.9543290852151348,ACYPI006740,ACYPI003141
70,1442.0,0.9504896995084217,ACYPI006740,ACYPI002410
71,2394.0,0.9462948150974212,ACYPI006740,ACYPI000443
72,20066.0,0.9203789616123096,ACYPI008717,ACYPI002713
73,28989.0,0.9140866350615905,ACYPI008717,ACYPI004275
74,29710.0,0.9136529267264383,ACYPI008717,ACYPI005951
75,671063.0,0.8027541241693827,ACYPI48729,ACYPI25488
76,729796.0,0.7978495920549912,ACYPI48729,ACYPI53334
77,803071.0,0.7921971066953,ACYPI48729,ACYPI46967
78,570451.0,0.8125170666420963,ACYPI38457,ACYPI22015
79,585258.0,0.8109640251079382,ACYPI38457,ACYPI26396
80,587674.0,0.8107040600373334,ACYPI38457,ACYPI37555
81,759193.0,0.7955398377885818,ACYPI010089,ACYPI22260
82,894642.0,0.7853821663651557,ACYPI010089,ACYPI000198
83,1015724.0,0.7766142269248587,ACYPI010089,ACYPI53238
84,182836.0,0.867313566444326,ACYPI46311,ACYPI50002
85,189019.0,0.8660864736668864,ACYPI46311,ACYPI55041
86,192768.0,0.8653779076928816,ACYPI46311,ACYPI34445
87,82.0,0.9673136742756743,ACYPI005684,ACYPI004727
88,272.0,0.9613928438460622,ACYPI005684,ACYPI003472
89,505.0,0.9577276525302376,ACYPI005684,ACYPI002785
90,1228268.0,0.7624982952777483,ACYPI33084,ACYPI40088
91,2008243.0,0.7203282245989541,ACYPI33084,ACYPI44086
92,2150340.0,0.7133569662901518,ACYPI33084,ACYPI25297
93,220443.0,0.8602321469453313,ACYPI007541,ACYPI001026
94,226650.0,0.8591219485367952,ACYPI007541,ACYPI000440
95,245858.0,0.8558229950033636,ACYPI007541,ACYPI51366
96,56212.0,0.9009416313307806,ACYPI007819,ACYPI55171
97,57561.0,0.9004082039292688,ACYPI007819,ACYPI006466
98,58353.0,0.9000946528247215,ACYPI007819,ACYPI008185
99,1320215.0,0.7568979664526401,ACYPI23949,ACYPI36876
100,1484649.0,0.7474312592250537,ACYPI23949,ACYPI50560
101,1504836.0,0.7463227922244596,ACYPI23949,ACYPI23437
102,15292.0,0.9245880659816035,ACYPI007793,ACYPI008467
103,18309.0,0.9218293961938606,ACYPI007793,ACYPI002090
104,18366.0,0.9217778488890269,ACYPI007793,ACYPI001617
105,8856.0,0.9322597274041343,ACYPI005432,ACYPI009159
106,10090.0,0.9305568887534,ACYPI005432,ACYPI002068
107,10952.0,0.9295010576770136,ACYPI005432,ACYPI008578
108,5935232.0,0.5108758063003417,ACYPI41206,ACYPI44265
109,5936048.0,0.5108211489481502,ACYPI41206,ACYPI42803
110,6176879.0,0.4933049858397949,ACYPI41206,ACYPI001519
111,1012.0,0.9531452899812309,ACYPI003717,ACYPI005350
112,2104.0,0.9474493768397094,ACYPI003717,ACYPI004803
113,2264.0,0.9468656840570931,ACYPI003717,ACYPI005535
114,127648.0,0.8792627700073774,ACYPI34938,ACYPI006437
115,187889.0,0.8663118955363199,ACYPI34938,ACYPI46256
116,208519.0,0.8624411929349237,ACYPI34938,ACYPI004643
117,640.0,0.9562292256243862,ACYPI004592,ACYPI27126
118,790.0,0.9549138805200238,ACYPI004592,ACYPI000063
119,921.0,0.9537758197787803,ACYPI004592,ACYPI009695
120,126.0,0.9653495440774745,ACYPI003064,ACYPI001225
121,1743.0,0.9490925896364083,ACYPI003064,ACYPI003920
122,3129.0,0.9438294318179048,ACYPI003064,ACYPI000103
123,5828.0,0.937338025987688,ACYPI003799,ACYPI007277
124,7204.0,0.9348797525779207,ACYPI003799,ACYPI002937
125,9676.0,0.9311132441067179,ACYPI003799,ACYPI007036
126,1605.0,0.9497203775149998,ACYPI000347,ACYPI009814
127,3499.0,0.942736171537824,ACYPI000347,ACYPI002714
128,5232.0,0.9385344179553283,ACYPI000347,ACYPI006339
129,1323.0,0.9511846993842145,ACYPI004071,ACYPI002414
130,1326.0,0.9511491495370555,ACYPI004071,ACYPI004312
131,1522.0,0.9501110934329052,ACYPI004071,ACYPI006600
132,196038.0,0.8647534256262202,ACYPI000805,ACYPI009013
133,205080.0,0.8630903920886683,ACYPI000805,ACYPI34395
134,227170.0,0.8590274424777082,ACYPI000805,ACYPI003425
135,884.0,0.9541300058761663,ACYPI007116,ACYPI004428
136,2518.0,0.9458842141361878,ACYPI007116,ACYPI005952
137,2817.0,0.9448870403427925,ACYPI007116,ACYPI004983
138,995754.0,0.7780501992047122,ACYPI39907,ACYPI33759
139,1013919.0,0.7767425990261929,ACYPI39907,ACYPI007371
140,1123921.0,0.7692198230985349,ACYPI39907,ACYPI24267
141,8766.0,0.93239229001473,ACYPI49244,ACYPI40672
142,9526.0,0.9313087699653898,ACYPI49244,ACYPI33818
143,11924.0,0.9282665804723154,ACYPI49244,ACYPI54158
144,5996901.0,0.5064677490777856,ACYPI004587,ACYPI37791
145,6057135.0,0.5020838791960296,ACYPI004587,ACYPI25074
146,6336598.0,0.4812004373055391,ACYPI004587,ACYPI41852
147,113.0,0.9656943777985988,ACYPI006242,ACYPI003872
148,153.0,0.9646154393314154,ACYPI006242,ACYPI003472
149,193.0,0.9636467054381455,ACYPI006242,ACYPI50943
150,810099.0,0.7916731856223532,ACYPI52586,ACYPI34555
151,912372.0,0.7840595606838316,ACYPI52586,ACYPI34586
152,1066032.0,0.7731035322273735,ACYPI52586,ACYPI52490
153,19052.0,0.921201941058008,ACYPI008359,ACYPI004334
154,29353.0,0.9138822233030031,ACYPI008359,ACYPI007633
155,33425.0,0.9114954547876076,ACYPI008359,ACYPI005486
156,6116258.0,0.4978079354630463,ACYPI48102,ACYPI52048
157,6372567.0,0.47841919274595474,ACYPI48102,ACYPI23184
158,6532029.0,0.4658172683257974,ACYPI48102,ACYPI003721
159,161509.0,0.8716696550458235,ACYPI53994,ACYPI29793
160,215573.0,0.8611346071959919,ACYPI53994,ACYPI33160
161,337741.0,0.841629866469994,ACYPI53994,ACYPI24864
162,1992.0,0.947851899257052,ACYPI005368,ACYPI32429
163,5883.0,0.937231376378664,ACYPI005368,ACYPI006497
164,14374.0,0.9255319149430964,ACYPI005368,ACYPI40226
165,9563.0,0.9312678860471767,ACYPI001201,ACYPI001580
166,10109.0,0.9305302262905779,ACYPI001201,ACYPI002382
167,10796.0,0.929696581922804,ACYPI001201,ACYPI006615
168,1120.0,0.9523903309271408,ACYPI27075,ACYPI27446
169,1659.0,0.9494810667199153,ACYPI27075,ACYPI39698
170,2084.0,0.9475138047127257,ACYPI27075,ACYPI22604
171,229938.0,0.8585523636188507,ACYPI23217,ACYPI25515
172,256618.0,0.8540673336081023,ACYPI23217,ACYPI34445
173,277005.0,0.8507692562584696,ACYPI23217,ACYPI49988
174,283223.0,0.8497701616886907,ACYPI42465,ACYPI000219
175,321551.0,0.8439753349862281,ACYPI42465,ACYPI009481
176,382318.0,0.8354056759950182,ACYPI42465,ACYPI006013
177,5000.0,0.9389905554737291,ACYPI008795,ACYPI002304
178,10250.0,0.9303547518212699,ACYPI008795,ACYPI002371
179,10515.0,0.9300391575468732,ACYPI008795,ACYPI002142
180,7623.0,0.9341723102913513,ACYPI001881,ACYPI000365
181,9213.0,0.9317460318267533,ACYPI001881,ACYPI002979
182,9842.0,0.9308697275919636,ACYPI001881,ACYPI000099
183,167607.0,0.8703643471123098,ACYPI009244,ACYPI002771
184,178266.0,0.8682250539235338,ACYPI009244,ACYPI007319
185,198349.0,0.8643261838743075,ACYPI009244,ACYPI004643
186,119692.0,0.8812457579541982,ACYPI20233,ACYPI42390
187,135589.0,0.8774089211369175,ACYPI20233,ACYPI21772
188,135868.0,0.87734967167577,ACYPI20233,ACYPI33818
189,3257.0,0.9434454931906919,ACYPI007585,ACYPI006572
190,8003.0,0.933553742558682,ACYPI007585,ACYPI003502
191,10278.0,0.9303200067694685,ACYPI007585,ACYPI004190
192,176271.0,0.8686145186652399,ACYPI001318,ACYPI007975
193,240701.0,0.8566986100654325,ACYPI001318,ACYPI001574
194,257758.0,0.8538735688971236,ACYPI001318,ACYPI47905
195,29869.0,0.9135537929870428,ACYPI008092,ACYPI005070
196,33582.0,0.9114110238305442,ACYPI008092,ACYPI005596
197,49937.0,0.9035303319325818,ACYPI008092,ACYPI000845
198,39266.0,0.9084428143751181,ACYPI43511,ACYPI50316
199,50411.0,0.9033265633776407,ACYPI43511,ACYPI42999
200,53015.0,0.902211460193876,ACYPI43511,ACYPI29456
201,277.0,0.9613430740153529,ACYPI005177,ACYPI000763
202,426.0,0.9588616932537001,ACYPI005177,ACYPI005784
203,487.0,0.9578805169100046,ACYPI005177,ACYPI000063
204,50769.0,0.9031648373003935,ACYPI004446,ACYPI007975
205,79494.0,0.8926305059936102,ACYPI004446,ACYPI003674
206,80360.0,0.8923437299635318,ACYPI004446,ACYPI000384
207,1051.0,0.9528839830231297,ACYPI27690,ACYPI009095
208,1928.0,0.9481842905736292,ACYPI27690,ACYPI002547
209,2338.0,0.9465561065965479,ACYPI27690,ACYPI009784
210,1771.0,0.9489237277636658,ACYPI003364,ACYPI009993
211,1954.0,0.9480580885028947,ACYPI003364,ACYPI008518
212,2197.0,0.9471160170725178,ACYPI003364,ACYPI007586
213,111.0,0.9659045512789804,ACYPI009202,ACYPI005791
214,189.0,0.9637391028684987,ACYPI009202,ACYPI001897
215,413.0,0.9590052076571746,ACYPI009202,ACYPI008340
216,3917910.0,0.6287145677098384,ACYPI46342,ACYPI007106
217,3982796.0,0.625438759139997,ACYPI46342,ACYPI31017
218,4063730.0,0.6213069120320736,ACYPI46342,ACYPI53875
219,41789.0,0.9072141289492687,ACYPI006883,ACYPI46256
220,46473.0,0.9050633887379443,ACYPI006883,ACYPI001914
221,47977.0,0.9043976160150761,ACYPI006883,ACYPI006339
222,714456.0,0.7990963600661742,ACYPI22998,ACYPI27154
223,784920.0,0.7935819867115689,ACYPI22998,ACYPI32199
224,821817.0,0.7907948506576834,ACYPI22998,ACYPI22653
225,75222.0,0.8940101918542283,ACYPI009982,ACYPI47905
226,147388.0,0.8747158548508547,ACYPI009982,ACYPI001259
227,240916.0,0.8566645205584028,ACYPI009982,ACYPI009671
228,76947.0,0.8934410677655744,ACYPI000863,ACYPI004011
229,151919.0,0.8737228670660351,ACYPI000863,ACYPI000704
230,168344.0,0.8702123915590014,ACYPI000863,ACYPI29610
231,266309.0,0.8524957101465117,ACYPI45707,ACYPI009402
232,288561.0,0.8489430632455477,ACYPI45707,ACYPI40836
233,321670.0,0.8439577734019672,ACYPI45707,ACYPI008177
234,1156170.0,0.7671001653999577,ACYPI52155,ACYPI38289
235,1300591.0,0.758085818689055,ACYPI52155,ACYPI009753
236,1387006.0,0.7529642570471704,ACYPI52155,ACYPI007962
237,50366.0,0.9033513525966953,ACYPI56505,ACYPI008172
238,71696.0,0.8952415597316249,ACYPI56505,ACYPI004381
239,93320.0,0.8883632640904605,ACYPI56505,ACYPI008529
240,1290216.0,0.7587172436694563,ACYPI56233,ACYPI44663
241,1332859.0,0.7561356319794001,ACYPI56233,ACYPI22493
242,1657415.0,0.7381142318016847,ACYPI56233,ACYPI53979
243,8217.0,0.9332089088426464,ACYPI010108,ACYPI008830
244,12083.0,0.9280755079831068,ACYPI010108,ACYPI001043
245,12481.0,0.9276009171933175,ACYPI010108,ACYPI002763
246,1567931.0,0.742870718788666,ACYPI47518,ACYPI32733
247,1590293.0,0.7416735099572778,ACYPI47518,ACYPI31551
248,1645328.0,0.7387409967742953,ACYPI47518,ACYPI32871
249,4504.0,0.940102028203204,ACYPI28928,ACYPI49157
250,7155.0,0.9349579622904768,ACYPI28928,ACYPI008194
251,7673.0,0.934072770653751,ACYPI28928,ACYPI007412
252,22503.0,0.9184873130928042,ACYPI007337,ACYPI000347
253,22682.0,0.9183484282776896,ACYPI007337,ACYPI005445
254,43507.0,0.9064120932730388,ACYPI007337,ACYPI006339
255,68822.0,0.896213754641841,ACYPI36774,ACYPI002486
256,111832.0,0.8832824674063149,ACYPI36774,ACYPI005426
257,133113.0,0.877974862677475,ACYPI36774,ACYPI50812
258,889.0,0.9540766811480542,ACYPI005393,ACYPI004628
259,1582.0,0.94983380442711,ACYPI005393,ACYPI004173
260,1985.0,0.9478767842410697,ACYPI005393,ACYPI008000
261,29934.0,0.9135208975693508,ACYPI007240,ACYPI009013
262,61423.0,0.8988889768726084,ACYPI007240,ACYPI001696
263,64695.0,0.8976885869159344,ACYPI007240,ACYPI008576
264,131266.0,0.8784129467340343,ACYPI001809,ACYPI006800
265,180345.0,0.867810759426782,ACYPI001809,ACYPI008723
266,373038.0,0.8366922946487821,ACYPI001809,ACYPI24316
267,3619.0,0.9423646748330602,ACYPI29050,ACYPI008613
268,3820.0,0.9418333066769995,ACYPI29050,ACYPI002547
269,5207.0,0.9385698288317512,ACYPI29050,ACYPI006603
270,25593.0,0.916345932406443,ACYPI007256,ACYPI004423
271,25772.0,0.9162184660057022,ACYPI007256,ACYPI009817
272,28660.0,0.9142958719225182,ACYPI007256,ACYPI006068
273,3571.0,0.9425051992382278,ACYPI003961,ACYPI000538
274,3657.0,0.9422776800890512,ACYPI003961,ACYPI009887
275,4346.0,0.9404912992644485,ACYPI003961,ACYPI008376
276,1236.0,0.9516290727084733,ACYPI006485,ACYPI009913
277,4512.0,0.9400842532188973,ACYPI006485,ACYPI29423
278,4752.0,0.9395598926627927,ACYPI006485,ACYPI006794
279,222157.0,0.8599232892214598,ACYPI32292,ACYPI38895
280,295357.0,0.8479180907093858,ACYPI32292,ACYPI44039
281,349848.0,0.8399149751611766,ACYPI32292,ACYPI31402
282,302884.0,0.8467726649320131,ACYPI20572,ACYPI40104
283,365441.0,0.8377400028448285,ACYPI20572,ACYPI001432
284,425977.0,0.8296498161328464,ACYPI20572,ACYPI42673
285,5321710.0,0.5513037808945583,ACYPI45228,ACYPI54122
286,6026923.0,0.5042960105821266,ACYPI45228,ACYPI54338
287,6075616.0,0.5007539376942747,ACYPI45228,ACYPI42403
288,3880.0,0.9416875522349076,ACYPI003171,ACYPI002547
289,12413.0,0.9276986793321342,ACYPI003171,ACYPI003730
290,15412.0,0.924461863917552,ACYPI003171,ACYPI43861
291,74584.0,0.8942338164820295,ACYPI34460,ACYPI000453
292,77653.0,0.8932128500458116,ACYPI34460,ACYPI007962
293,93985.0,0.8881692741101511,ACYPI34460,ACYPI27690
294,822904.0,0.7907126273720532,ACYPI37288,ACYPI32199
295,1004427.0,0.7774214276806696,ACYPI37288,ACYPI005375
296,1037424.0,0.7750987043066401,ACYPI37288,ACYPI21914
297,16898.0,0.9231114767052634,ACYPI45729,ACYPI010021
298,27875.0,0.9147995731723016,ACYPI45729,ACYPI21603
299,32256.0,0.9121799053189532,ACYPI45729,ACYPI43337
300,29143.0,0.9140013153533836,ACYPI000882,ACYPI005672
301,31768.0,0.9124490803988301,ACYPI000882,ACYPI004741
302,39180.0,0.9084893084110398,ACYPI000882,ACYPI005770
303,3052.0,0.9440672479969527,ACYPI29129,ACYPI27651
304,5740.0,0.9374845382099697,ACYPI29129,ACYPI33575
305,8447.0,0.9328595974557263,ACYPI29129,ACYPI33448
306,74184.0,0.8943649032817156,ACYPI54380,ACYPI003294
307,78672.0,0.8928814632652343,ACYPI54380,ACYPI003639
308,329994.0,0.8427572875553242,ACYPI54380,ACYPI003520
309,1575069.0,0.7424851034556683,ACYPI50869,ACYPI28129
310,1591901.0,0.7415915634691169,ACYPI50869,ACYPI48037
311,1857591.0,0.7278467848435571,ACYPI50869,ACYPI37883
312,47692.0,0.9045279683084346,ACYPI34548,ACYPI29050
313,78355.0,0.8929855227106174,ACYPI34548,ACYPI003206
314,81285.0,0.8920334589340185,ACYPI34548,ACYPI003068
315,18921.0,0.9213118851661893,ACYPI006797,ACYPI52771
316,21173.0,0.9195318777396996,ACYPI006797,ACYPI006652
