Date,Close/Last,Volume,Open,High,Low,Adjusted Close
12/01/2021,89.94,N/A,89.94,89.94,89.94,89.94
11/30/2021,92.91,N/A,92.91,92.91,92.91,92.91
11/29/2021,94.9,N/A,94.9,94.9,94.9,94.9
11/26/2021,93.94,N/A,93.94,93.94,93.94,93.94
11/24/2021,94.69,N/A,94.69,94.69,94.69,94.69
11/23/2021,93.68,N/A,93.68,93.68,93.68,93.68
11/22/2021,94.93,N/A,94.93,94.93,94.93,94.93
11/19/2021,97.43,N/A,97.43,97.43,97.43,97.43
11/18/2021,97.87,N/A,97.87,97.87,97.87,97.87
11/17/2021,98.69,N/A,98.69,98.69,98.69,98.69
11/16/2021,99.32,N/A,99.32,99.32,99.32,99.32
11/15/2021,98.48,N/A,98.48,98.48,98.48,98.48
11/12/2021,98.89,N/A,98.89,98.89,98.89,98.89
11/11/2021,97.89,N/A,97.89,97.89,97.89,97.89
11/10/2021,98.12,N/A,98.12,98.12,98.12,98.12
11/09/2021,100.93,N/A,100.93,100.93,100.93,100.93
11/08/2021,100.41,N/A,100.41,100.41,100.41,100.41
11/05/2021,100.01,N/A,100.01,100.01,100.01,100.01
11/04/2021,100.32,N/A,100.32,100.32,100.32,100.32
11/03/2021,100.07,N/A,100.07,100.07,100.07,100.07
11/02/2021,99.95,N/A,99.95,99.95,99.95,99.95
11/01/2021,99.64,N/A,99.64,99.64,99.64,99.64
10/29/2021,98.6,N/A,98.6,98.6,98.6,98.6
10/28/2021,97.94,N/A,97.94,97.94,97.94,97.94
10/27/2021,97.25,N/A,97.25,97.25,97.25,97.25
10/26/2021,98.77,N/A,98.77,98.77,98.77,98.77
10/25/2021,99.22,N/A,99.22,99.22,99.22,99.22
10/22/2021,98.82,N/A,98.82,98.82,98.82,98.82
10/21/2021,98.88,N/A,98.88,98.88,98.88,98.88
10/20/2021,97.8,N/A,97.8,97.8,97.8,97.8
10/19/2021,97.83,N/A,97.83,97.83,97.83,97.83
10/18/2021,96.99,N/A,96.99,96.99,96.99,96.99
10/15/2021,96.74,N/A,96.74,96.74,96.74,96.74
10/14/2021,96.86,N/A,96.86,96.86,96.86,96.86
10/13/2021,95.34,N/A,95.34,95.34,95.34,95.34
10/12/2021,93.79,N/A,93.79,93.79,93.79,93.79
10/11/2021,92.79,N/A,92.79,92.79,92.79,92.79
10/08/2021,93.6,N/A,93.6,93.6,93.6,93.6
10/07/2021,94.73,N/A,94.73,94.73,94.73,94.73
10/06/2021,93.68,N/A,93.68,93.68,93.68,93.68
