Date,Close/Last,Volume,Open,High,Low,Adjusted Close
12/01/2021,51.15,N/A,51.15,51.15,51.15,51.15
11/30/2021,51.23,N/A,51.23,51.23,51.23,51.23
11/29/2021,51.87,N/A,51.87,51.87,51.87,51.87
11/26/2021,51.31,N/A,51.31,51.31,51.31,51.31
11/24/2021,53.24,N/A,53.24,53.24,53.24,53.24
11/23/2021,53.22,N/A,53.22,53.22,53.22,53.22
11/22/2021,53.19,N/A,53.19,53.19,53.19,53.19
11/19/2021,54.13,N/A,54.13,54.13,54.13,54.13
11/18/2021,54.33,N/A,54.33,54.33,54.33,54.33
11/17/2021,54.68,N/A,54.68,54.68,54.68,54.68
11/16/2021,55.26,N/A,55.26,55.26,55.26,55.26
11/15/2021,55.07,N/A,55.07,55.07,55.07,55.07
11/12/2021,55.07,N/A,55.07,55.07,55.07,55.07
11/11/2021,54.65,N/A,54.65,54.65,54.65,54.65
11/10/2021,54.03,N/A,54.03,54.03,54.03,54.03
11/09/2021,54.46,N/A,54.46,54.46,54.46,54.46
11/08/2021,54.03,N/A,54.03,54.03,54.03,54.03
11/05/2021,53.77,N/A,53.77,53.77,53.77,53.77
11/04/2021,53.57,N/A,53.57,53.57,53.57,53.57
11/03/2021,53.81,N/A,53.81,53.81,53.81,53.81
11/02/2021,53.62,N/A,53.62,53.62,53.62,53.62
11/01/2021,53.92,N/A,53.92,53.92,53.92,53.92
10/29/2021,53.53,N/A,53.53,53.53,53.53,53.53
10/28/2021,54.14,N/A,54.14,54.14,54.14,54.14
10/27/2021,54.19,N/A,54.19,54.19,54.19,54.19
10/26/2021,54.61,N/A,54.61,54.61,54.61,54.61
10/25/2021,54.83,N/A,54.83,54.83,54.83,54.83
10/22/2021,54.45,N/A,54.45,54.45,54.45,54.45
10/21/2021,54.35,N/A,54.35,54.35,54.35,54.35
10/20/2021,54.49,N/A,54.49,54.49,54.49,54.49
10/19/2021,54.41,N/A,54.41,54.41,54.41,54.41
10/18/2021,54,N/A,54,54,54,54
10/15/2021,54.16,N/A,54.16,54.16,54.16,54.16
10/14/2021,53.6,N/A,53.6,53.6,53.6,53.6
10/13/2021,53.09,N/A,53.09,53.09,53.09,53.09
10/12/2021,52.69,N/A,52.69,52.69,52.69,52.69
10/11/2021,52.93,N/A,52.93,52.93,52.93,52.93
10/08/2021,52.9,N/A,52.9,52.9,52.9,52.9
10/07/2021,52.99,N/A,52.99,52.99,52.99,52.99
10/06/2021,52.24,N/A,52.24,52.24,52.24,52.24
10/05/2021,52.33,N/A,52.33,52.33,52.33,52.33
10/04/2021,51.89,N/A,51.89,51.89,51.89,51.89
10/01/2021,52.71,N/A,52.71,52.71,52.71,52.71
09/30/2021,52.42,N/A,52.42,52.42,52.42,52.42
09/29/2021,52.44,N/A,52.44,52.44,52.44,52.44
09/28/2021,52.55,N/A,52.55,52.55,52.55,52.55
09/27/2021,53.56,N/A,53.56,53.56,53.56,53.56
09/24/2021,53.54,N/A,53.54,53.54,53.54,53.54
09/23/2021,53.82,N/A,53.82,53.82,53.82,53.82
09/22/2021,53.25,N/A,53.25,53.25,53.25,53.25
09/21/2021,52.66,N/A,52.66,52.66,52.66,52.66
09/20/2021,52.31,N/A,52.31,52.31,52.31,52.31
09/17/2021,53.39,N/A,53.39,53.39,53.39,53.39
09/16/2021,53.43,N/A,53.43,53.43,53.43,53.43
09/15/2021,53.98,N/A,53.98,53.98,53.98,53.98
09/14/2021,54.39,N/A,54.39,54.39,54.39,54.39
09/13/2021,54.66,N/A,54.66,54.66,54.66,54.66
09/10/2021,54.5,N/A,54.5,54.5,54.5,54.5
09/09/2021,54.37,N/A,54.37,54.37,54.37,54.37
09/08/2021,54.74,N/A,54.74,54.74,54.74,54.74
09/07/2021,55.26,N/A,55.26,55.26,55.26,55.26
09/03/2021,54.62,N/A,54.62,54.62,54.62,54.62
09/02/2021,54.54,N/A,54.54,54.54,54.54,54.54
09/01/2021,54.42,N/A,54.42,54.42,54.42,54.42
08/31/2021,53.94,N/A,53.94,53.94,53.94,53.94
08/30/2021,53.04,N/A,53.04,53.04,53.04,53.04
