Date,Close/Last,Volume,Open,High,Low,Adjusted Close
12/01/2021,12.08,N/A,12.08,12.08,12.08,12.08
11/30/2021,12.06,N/A,12.06,12.06,12.06,12.06
11/29/2021,12.02,N/A,12.02,12.02,12.02,12.0017
11/26/2021,12.04,N/A,12.04,12.04,12.04,12.0217
11/24/2021,11.93,N/A,11.93,11.93,11.93,11.9119
11/23/2021,11.91,N/A,11.91,11.91,11.91,11.8919
11/22/2021,11.95,N/A,11.95,11.95,11.95,11.9318
11/19/2021,12.03,N/A,12.03,12.03,12.03,12.0117
11/18/2021,12.01,N/A,12.01,12.01,12.01,11.9917
11/17/2021,12,N/A,12,12,12,11.9817
11/16/2021,11.97,N/A,11.97,11.97,11.97,11.9518
11/15/2021,11.98,N/A,11.98,11.98,11.98,11.9618
11/12/2021,12.02,N/A,12.02,12.02,12.02,12.0017
11/11/2021,12.04,N/A,12.04,12.04,12.04,12.0217
11/10/2021,12.04,N/A,12.04,12.04,12.04,12.0217
11/09/2021,12.13,N/A,12.13,12.13,12.13,12.1115
11/08/2021,12.09,N/A,12.09,12.09,12.09,12.0716
11/05/2021,12.14,N/A,12.14,12.14,12.14,12.1215
11/04/2021,12.09,N/A,12.09,12.09,12.09,12.0716
11/03/2021,12.03,N/A,12.03,12.03,12.03,12.0117
11/02/2021,12.06,N/A,12.06,12.06,12.06,12.0417
11/01/2021,12.03,N/A,12.03,12.03,12.03,12.0117
10/29/2021,12.03,N/A,12.03,12.03,12.03,12.0117
10/28/2021,12.04,N/A,12.04,12.04,12.04,12.0027
10/27/2021,12.07,N/A,12.07,12.07,12.07,12.0326
10/26/2021,12.02,N/A,12.02,12.02,12.02,11.9828
10/25/2021,12.01,N/A,12.01,12.01,12.01,11.9728
10/22/2021,12,N/A,12,12,12,11.9629
10/21/2021,11.98,N/A,11.98,11.98,11.98,11.9429
10/20/2021,12.01,N/A,12.01,12.01,12.01,11.9728
10/19/2021,12.01,N/A,12.01,12.01,12.01,11.9728
10/18/2021,12.04,N/A,12.04,12.04,12.04,12.0027
10/15/2021,12.06,N/A,12.06,12.06,12.06,12.0227
10/14/2021,12.11,N/A,12.11,12.11,12.11,12.0725
10/13/2021,12.08,N/A,12.08,12.08,12.08,12.0426
10/12/2021,12.07,N/A,12.07,12.07,12.07,12.0326
10/11/2021,12.03,N/A,12.03,12.03,12.03,11.9928
10/08/2021,12.06,N/A,12.06,12.06,12.06,12.0227
10/07/2021,12.09,N/A,12.09,12.09,12.09,12.0526
10/06/2021,12.12,N/A,12.12,12.12,12.12,12.0825
10/05/2021,12.12,N/A,12.12,12.12,12.12,12.0825
10/04/2021,12.15,N/A,12.15,12.15,12.15,12.1124
10/01/2021,12.17,N/A,12.17,12.17,12.17,12.1323
09/30/2021,12.13,N/A,12.13,12.13,12.13,12.0925
09/29/2021,12.12,N/A,12.12,12.12,12.12,12.0641
09/28/2021,12.11,N/A,12.11,12.11,12.11,12.0542
09/27/2021,12.15,N/A,12.15,12.15,12.15,12.094
09/24/2021,12.18,N/A,12.18,12.18,12.18,12.1239
09/23/2021,12.2,N/A,12.2,12.2,12.2,12.1438
09/22/2021,12.27,N/A,12.27,12.27,12.27,12.2134
09/21/2021,12.27,N/A,12.27,12.27,12.27,12.2134
09/20/2021,12.27,N/A,12.27,12.27,12.27,12.2134
09/17/2021,12.23,N/A,12.23,12.23,12.23,12.1736
09/16/2021,12.26,N/A,12.26,12.26,12.26,12.2035
09/15/2021,12.29,N/A,12.29,12.29,12.29,12.2334
09/14/2021,12.31,N/A,12.31,12.31,12.31,12.2533
09/13/2021,12.28,N/A,12.28,12.28,12.28,12.2234
09/10/2021,12.27,N/A,12.27,12.27,12.27,12.2134
09/09/2021,12.29,N/A,12.29,12.29,12.29,12.2334
09/08/2021,12.26,N/A,12.26,12.26,12.26,12.2035
09/07/2021,12.24,N/A,12.24,12.24,12.24,12.1836
09/03/2021,12.28,N/A,12.28,12.28,12.28,12.2234
09/02/2021,12.3,N/A,12.3,12.3,12.3,12.2433
09/01/2021,12.29,N/A,12.29,12.29,12.29,12.2334
08/31/2021,12.29,N/A,12.29,12.29,12.29,12.2334
08/30/2021,12.3,N/A,12.3,12.3,12.3,12.2242
08/27/2021,12.28,N/A,12.28,12.28,12.28,12.2043
08/26/2021,12.25,N/A,12.25,12.25,12.25,12.1745
08/25/2021,12.25,N/A,12.25,12.25,12.25,12.1745
08/24/2021,12.28,N/A,12.28,12.28,12.28,12.2043
08/23/2021,12.3,N/A,12.3,12.3,12.3,12.2242
08/20/2021,12.3,N/A,12.3,12.3,12.3,12.2242
08/19/2021,12.31,N/A,12.31,12.31,12.31,12.2342
08/18/2021,12.29,N/A,12.29,12.29,12.29,12.2143
08/17/2021,12.3,N/A,12.3,12.3,12.3,12.2242
08/16/2021,12.31,N/A,12.31,12.31,12.31,12.2342
08/13/2021,12.29,N/A,12.29,12.29,12.29,12.2143
08/12/2021,12.24,N/A,12.24,12.24,12.24,12.1646
08/11/2021,12.25,N/A,12.25,12.25,12.25,12.1745
08/10/2021,12.24,N/A,12.24,12.24,12.24,12.1646
08/09/2021,12.26,N/A,12.26,12.26,12.26,12.1845
08/06/2021,12.28,N/A,12.28,12.28,12.28,12.2043
08/05/2021,12.34,N/A,12.34,12.34,12.34,12.264
08/04/2021,12.38,N/A,12.38,12.38,12.38,12.3037
08/03/2021,12.39,N/A,12.39,12.39,12.39,12.3137
08/02/2021,12.39,N/A,12.39,12.39,12.39,12.3137
07/30/2021,12.35,N/A,12.35,12.35,12.35,12.2739
07/29/2021,12.32,N/A,12.32,12.32,12.32,12.2247
07/28/2021,12.35,N/A,12.35,12.35,12.35,12.2544
07/27/2021,12.34,N/A,12.34,12.34,12.34,12.2445
07/26/2021,12.31,N/A,12.31,12.31,12.31,12.2147
07/23/2021,12.31,N/A,12.31,12.31,12.31,12.2147
07/22/2021,12.33,N/A,12.33,12.33,12.33,12.2346
07/21/2021,12.3,N/A,12.3,12.3,12.3,12.2048
07/20/2021,12.35,N/A,12.35,12.35,12.35,12.2544
07/19/2021,12.36,N/A,12.36,12.36,12.36,12.2644
07/16/2021,12.29,N/A,12.29,12.29,12.29,12.1949
07/15/2021,12.29,N/A,12.29,12.29,12.29,12.1949
07/14/2021,12.26,N/A,12.26,12.26,12.26,12.1651
07/13/2021,12.22,N/A,12.22,12.22,12.22,12.1254
07/12/2021,12.25,N/A,12.25,12.25,12.25,12.1552
07/09/2021,12.26,N/A,12.26,12.26,12.26,12.1651
07/08/2021,12.3,N/A,12.3,12.3,12.3,12.2048
07/07/2021,12.28,N/A,12.28,12.28,12.28,12.185
07/06/2021,12.26,N/A,12.26,12.26,12.26,12.1651
07/02/2021,12.21,N/A,12.21,12.21,12.21,12.1155
07/01/2021,12.18,N/A,12.18,12.18,12.18,12.0858
06/30/2021,12.19,N/A,12.19,12.19,12.19,12.0957
06/29/2021,12.18,N/A,12.18,12.18,12.18,12.0667
06/28/2021,12.17,N/A,12.17,12.17,12.17,12.0568
06/25/2021,12.14,N/A,12.14,12.14,12.14,12.0271
06/24/2021,12.16,N/A,12.16,12.16,12.16,12.0469
06/23/2021,12.16,N/A,12.16,12.16,12.16,12.0469
06/22/2021,12.18,N/A,12.18,12.18,12.18,12.0667
06/21/2021,12.16,N/A,12.16,12.16,12.16,12.0469
06/18/2021,12.19,N/A,12.19,12.19,12.19,12.0766
06/17/2021,12.15,N/A,12.15,12.15,12.15,12.037
06/16/2021,12.12,N/A,12.12,12.12,12.12,12.0073
06/15/2021,12.19,N/A,12.19,12.19,12.19,12.0766
06/14/2021,12.19,N/A,12.19,12.19,12.19,12.0766
06/11/2021,12.22,N/A,12.22,12.22,12.22,12.1063
06/10/2021,12.23,N/A,12.23,12.23,12.23,12.1163
06/09/2021,12.19,N/A,12.19,12.19,12.19,12.0766
06/08/2021,12.17,N/A,12.17,12.17,12.17,12.0568
06/07/2021,12.14,N/A,12.14,12.14,12.14,12.0271
06/04/2021,12.15,N/A,12.15,12.15,12.15,12.037
06/03/2021,12.09,N/A,12.09,12.09,12.09,11.9776
06/02/2021,12.13,N/A,12.13,12.13,12.13,12.0172
06/01/2021,12.11,N/A,12.11,12.11,12.11,11.9974
05/28/2021,12.12,N/A,12.12,12.12,12.12,12.0073
05/27/2021,12.11,N/A,12.11,12.11,12.11,11.9776
05/26/2021,12.13,N/A,12.13,12.13,12.13,11.9973
05/25/2021,12.14,N/A,12.14,12.14,12.14,12.0072
05/24/2021,12.11,N/A,12.11,12.11,12.11,11.9776
05/21/2021,12.09,N/A,12.09,12.09,12.09,11.9578
05/20/2021,12.09,N/A,12.09,12.09,12.09,11.9578
05/19/2021,12.05,N/A,12.05,12.05,12.05,11.9182
05/18/2021,12.08,N/A,12.08,12.08,12.08,11.9479
05/17/2021,12.08,N/A,12.08,12.08,12.08,11.9479
