Date,Close/Last,Volume,Open,High,Low,Adjusted Close
12/01/2021,12.3,N/A,12.3,12.3,12.3,12.3
11/30/2021,12.36,N/A,12.36,12.36,12.36,12.36
11/29/2021,12.33,N/A,12.33,12.33,12.33,12.3098
11/26/2021,12.36,N/A,12.36,12.36,12.36,12.3397
11/24/2021,12.31,N/A,12.31,12.31,12.31,12.2898
11/23/2021,12.27,N/A,12.27,12.27,12.27,12.2499
11/22/2021,12.33,N/A,12.33,12.33,12.33,12.3098
11/19/2021,12.44,N/A,12.44,12.44,12.44,12.4196
11/18/2021,12.46,N/A,12.46,12.46,12.46,12.4395
11/17/2021,12.44,N/A,12.44,12.44,12.44,12.4196
11/16/2021,12.43,N/A,12.43,12.43,12.43,12.4096
11/15/2021,12.46,N/A,12.46,12.46,12.46,12.4395
11/12/2021,12.47,N/A,12.47,12.47,12.47,12.4495
11/11/2021,12.46,N/A,12.46,12.46,12.46,12.4395
11/10/2021,12.46,N/A,12.46,12.46,12.46,12.4395
11/09/2021,12.49,N/A,12.49,12.49,12.49,12.4695
11/08/2021,12.43,N/A,12.43,12.43,12.43,12.4096
11/05/2021,12.39,N/A,12.39,12.39,12.39,12.3697
11/04/2021,12.35,N/A,12.35,12.35,12.35,12.3297
11/03/2021,12.27,N/A,12.27,12.27,12.27,12.2499
11/02/2021,12.28,N/A,12.28,12.28,12.28,12.2598
11/01/2021,12.24,N/A,12.24,12.24,12.24,12.2199
10/29/2021,12.28,N/A,12.28,12.28,12.28,12.2598
10/28/2021,12.33,N/A,12.33,12.33,12.33,12.2873
10/27/2021,12.44,N/A,12.44,12.44,12.44,12.3969
10/26/2021,12.4,N/A,12.4,12.4,12.4,12.357
10/25/2021,12.35,N/A,12.35,12.35,12.35,12.3072
10/22/2021,12.32,N/A,12.32,12.32,12.32,12.2773
10/21/2021,12.31,N/A,12.31,12.31,12.31,12.2673
10/20/2021,12.29,N/A,12.29,12.29,12.29,12.2474
10/19/2021,12.27,N/A,12.27,12.27,12.27,12.2275
10/18/2021,12.3,N/A,12.3,12.3,12.3,12.2574
10/15/2021,12.32,N/A,12.32,12.32,12.32,12.2773
10/14/2021,12.35,N/A,12.35,12.35,12.35,12.3072
10/13/2021,12.32,N/A,12.32,12.32,12.32,12.2773
10/12/2021,12.28,N/A,12.28,12.28,12.28,12.2374
10/11/2021,12.26,N/A,12.26,12.26,12.26,12.2175
10/08/2021,12.26,N/A,12.26,12.26,12.26,12.2175
10/07/2021,12.26,N/A,12.26,12.26,12.26,12.2175
10/06/2021,12.28,N/A,12.28,12.28,12.28,12.2374
10/05/2021,12.28,N/A,12.28,12.28,12.28,12.2374
10/04/2021,12.26,N/A,12.26,12.26,12.26,12.2175
10/01/2021,12.26,N/A,12.26,12.26,12.26,12.2175
09/30/2021,12.22,N/A,12.22,12.22,12.22,12.1776
09/29/2021,12.21,N/A,12.21,12.21,12.21,12.1212
09/28/2021,12.21,N/A,12.21,12.21,12.21,12.1212
09/27/2021,12.23,N/A,12.23,12.23,12.23,12.1411
09/24/2021,12.23,N/A,12.23,12.23,12.23,12.1411
09/23/2021,12.26,N/A,12.26,12.26,12.26,12.1709
09/22/2021,12.3,N/A,12.3,12.3,12.3,12.2106
09/21/2021,12.31,N/A,12.31,12.31,12.31,12.2205
09/20/2021,12.33,N/A,12.33,12.33,12.33,12.2404
09/17/2021,12.32,N/A,12.32,12.32,12.32,12.2304
09/16/2021,12.35,N/A,12.35,12.35,12.35,12.2602
09/15/2021,12.38,N/A,12.38,12.38,12.38,12.29
09/14/2021,12.38,N/A,12.38,12.38,12.38,12.29
09/13/2021,12.39,N/A,12.39,12.39,12.39,12.2999
09/10/2021,12.4,N/A,12.4,12.4,12.4,12.3099
09/09/2021,12.41,N/A,12.41,12.41,12.41,12.3198
09/08/2021,12.36,N/A,12.36,12.36,12.36,12.2701
09/07/2021,12.32,N/A,12.32,12.32,12.32,12.2304
09/03/2021,12.35,N/A,12.35,12.35,12.35,12.2602
09/02/2021,12.37,N/A,12.37,12.37,12.37,12.2801
09/01/2021,12.36,N/A,12.36,12.36,12.36,12.2701
08/31/2021,12.36,N/A,12.36,12.36,12.36,12.2701
08/30/2021,12.39,N/A,12.39,12.39,12.39,12.2138
08/27/2021,12.4,N/A,12.4,12.4,12.4,12.2236
