Date,Close/Last,Volume,Open,High,Low,Adjusted Close
12/01/2021,12.08,N/A,12.08,12.08,12.08,12.08
11/30/2021,12.06,N/A,12.06,12.06,12.06,12.06
11/29/2021,12.02,N/A,12.02,12.02,12.02,12.0019
11/26/2021,12.04,N/A,12.04,12.04,12.04,12.0219
11/24/2021,11.93,N/A,11.93,11.93,11.93,11.9121
11/23/2021,11.91,N/A,11.91,11.91,11.91,11.8921
11/22/2021,11.95,N/A,11.95,11.95,11.95,11.932
11/19/2021,12.03,N/A,12.03,12.03,12.03,12.0119
11/18/2021,12.01,N/A,12.01,12.01,12.01,11.9919
11/17/2021,12,N/A,12,12,12,11.982
11/16/2021,11.97,N/A,11.97,11.97,11.97,11.952
11/15/2021,11.98,N/A,11.98,11.98,11.98,11.962
11/12/2021,12.02,N/A,12.02,12.02,12.02,12.0019
11/11/2021,12.04,N/A,12.04,12.04,12.04,12.0219
11/10/2021,12.04,N/A,12.04,12.04,12.04,12.0219
11/09/2021,12.13,N/A,12.13,12.13,12.13,12.1118
11/08/2021,12.09,N/A,12.09,12.09,12.09,12.0718
11/05/2021,12.14,N/A,12.14,12.14,12.14,12.1217
11/04/2021,12.09,N/A,12.09,12.09,12.09,12.0718
11/03/2021,12.03,N/A,12.03,12.03,12.03,12.0119
11/02/2021,12.06,N/A,12.06,12.06,12.06,12.0419
11/01/2021,12.03,N/A,12.03,12.03,12.03,12.0119
10/29/2021,12.03,N/A,12.03,12.03,12.03,12.0119
10/28/2021,12.04,N/A,12.04,12.04,12.04,12.0031
10/27/2021,12.07,N/A,12.07,12.07,12.07,12.0331
10/26/2021,12.02,N/A,12.02,12.02,12.02,11.9832
10/25/2021,12.01,N/A,12.01,12.01,12.01,11.9732
10/22/2021,12,N/A,12,12,12,11.9633
10/21/2021,11.98,N/A,11.98,11.98,11.98,11.9433
10/20/2021,12.01,N/A,12.01,12.01,12.01,11.9732
10/19/2021,12.01,N/A,12.01,12.01,12.01,11.9732
10/18/2021,12.04,N/A,12.04,12.04,12.04,12.0031
10/15/2021,12.06,N/A,12.06,12.06,12.06,12.0231
10/14/2021,12.11,N/A,12.11,12.11,12.11,12.0729
10/13/2021,12.08,N/A,12.08,12.08,12.08,12.043
10/12/2021,12.07,N/A,12.07,12.07,12.07,12.0331
10/11/2021,12.03,N/A,12.03,12.03,12.03,11.9932
10/08/2021,12.06,N/A,12.06,12.06,12.06,12.0231
10/07/2021,12.09,N/A,12.09,12.09,12.09,12.053
10/06/2021,12.12,N/A,12.12,12.12,12.12,12.0829
10/05/2021,12.12,N/A,12.12,12.12,12.12,12.0829
10/04/2021,12.15,N/A,12.15,12.15,12.15,12.1128
10/01/2021,12.17,N/A,12.17,12.17,12.17,12.1328
09/30/2021,12.13,N/A,12.13,12.13,12.13,12.0929
09/29/2021,12.12,N/A,12.12,12.12,12.12,12.0648
09/28/2021,12.11,N/A,12.11,12.11,12.11,12.0548
09/27/2021,12.15,N/A,12.15,12.15,12.15,12.0946
09/24/2021,12.18,N/A,12.18,12.18,12.18,12.1245
09/23/2021,12.2,N/A,12.2,12.2,12.2,12.1444
09/22/2021,12.27,N/A,12.27,12.27,12.27,12.2141
09/21/2021,12.27,N/A,12.27,12.27,12.27,12.2141
09/20/2021,12.27,N/A,12.27,12.27,12.27,12.2141
09/17/2021,12.23,N/A,12.23,12.23,12.23,12.1743
09/16/2021,12.26,N/A,12.26,12.26,12.26,12.2041
09/15/2021,12.29,N/A,12.29,12.29,12.29,12.234
09/14/2021,12.31,N/A,12.31,12.31,12.31,12.2539
09/13/2021,12.28,N/A,12.28,12.28,12.28,12.224
09/10/2021,12.27,N/A,12.27,12.27,12.27,12.2141
09/09/2021,12.29,N/A,12.29,12.29,12.29,12.234
09/08/2021,12.26,N/A,12.26,12.26,12.26,12.2041
09/07/2021,12.24,N/A,12.24,12.24,12.24,12.1842
09/03/2021,12.28,N/A,12.28,12.28,12.28,12.224
09/02/2021,12.3,N/A,12.3,12.3,12.3,12.2439
09/01/2021,12.29,N/A,12.29,12.29,12.29,12.234
08/31/2021,12.29,N/A,12.29,12.29,12.29,12.234
08/30/2021,12.3,N/A,12.3,12.3,12.3,12.2251
08/27/2021,12.28,N/A,12.28,12.28,12.28,12.2052
08/26/2021,12.25,N/A,12.25,12.25,12.25,12.1754
08/25/2021,12.25,N/A,12.25,12.25,12.25,12.1754
08/24/2021,12.28,N/A,12.28,12.28,12.28,12.2052
08/23/2021,12.3,N/A,12.3,12.3,12.3,12.2251
08/20/2021,12.3,N/A,12.3,12.3,12.3,12.2251
08/19/2021,12.31,N/A,12.31,12.31,12.31,12.235
08/18/2021,12.29,N/A,12.29,12.29,12.29,12.2151
08/17/2021,12.3,N/A,12.3,12.3,12.3,12.2251
08/16/2021,12.31,N/A,12.31,12.31,12.31,12.235
08/13/2021,12.29,N/A,12.29,12.29,12.29,12.2151
08/12/2021,12.24,N/A,12.24,12.24,12.24,12.1654
08/11/2021,12.25,N/A,12.25,12.25,12.25,12.1754
08/10/2021,12.24,N/A,12.24,12.24,12.24,12.1654
08/09/2021,12.26,N/A,12.26,12.26,12.26,12.1853
08/06/2021,12.28,N/A,12.28,12.28,12.28,12.2052
08/05/2021,12.34,N/A,12.34,12.34,12.34,12.2648
08/04/2021,12.38,N/A,12.38,12.38,12.38,12.3046
08/03/2021,12.39,N/A,12.39,12.39,12.39,12.3145
08/02/2021,12.39,N/A,12.39,12.39,12.39,12.3145
07/30/2021,12.35,N/A,12.35,12.35,12.35,12.2748
07/29/2021,12.32,N/A,12.32,12.32,12.32,12.2257
07/28/2021,12.35,N/A,12.35,12.35,12.35,12.2555
07/27/2021,12.34,N/A,12.34,12.34,12.34,12.2456
07/26/2021,12.31,N/A,12.31,12.31,12.31,12.2158
07/23/2021,12.31,N/A,12.31,12.31,12.31,12.2158
07/22/2021,12.33,N/A,12.33,12.33,12.33,12.2356
07/21/2021,12.3,N/A,12.3,12.3,12.3,12.2059
07/20/2021,12.35,N/A,12.35,12.35,12.35,12.2555
07/19/2021,12.36,N/A,12.36,12.36,12.36,12.2654
07/16/2021,12.29,N/A,12.29,12.29,12.29,12.1959
07/15/2021,12.29,N/A,12.29,12.29,12.29,12.1959
07/14/2021,12.26,N/A,12.26,12.26,12.26,12.1662
07/13/2021,12.22,N/A,12.22,12.22,12.22,12.1265
07/12/2021,12.25,N/A,12.25,12.25,12.25,12.1562
07/09/2021,12.26,N/A,12.26,12.26,12.26,12.1662
07/08/2021,12.3,N/A,12.3,12.3,12.3,12.2059
07/07/2021,12.28,N/A,12.28,12.28,12.28,12.186
07/06/2021,12.26,N/A,12.26,12.26,12.26,12.1662
07/02/2021,12.21,N/A,12.21,12.21,12.21,12.1166
07/01/2021,12.18,N/A,12.18,12.18,12.18,12.0868
06/30/2021,12.19,N/A,12.19,12.19,12.19,12.0967
06/29/2021,12.18,N/A,12.18,12.18,12.18,12.0679
06/28/2021,12.17,N/A,12.17,12.17,12.17,12.058
06/25/2021,12.14,N/A,12.14,12.14,12.14,12.0283
06/24/2021,12.16,N/A,12.16,12.16,12.16,12.0481
06/23/2021,12.16,N/A,12.16,12.16,12.16,12.0481
06/22/2021,12.18,N/A,12.18,12.18,12.18,12.0679
06/21/2021,12.16,N/A,12.16,12.16,12.16,12.0481
06/18/2021,12.19,N/A,12.19,12.19,12.19,12.0778
06/17/2021,12.15,N/A,12.15,12.15,12.15,12.0382
06/16/2021,12.12,N/A,12.12,12.12,12.12,12.0085
06/15/2021,12.19,N/A,12.19,12.19,12.19,12.0778
06/14/2021,12.19,N/A,12.19,12.19,12.19,12.0778
06/11/2021,12.22,N/A,12.22,12.22,12.22,12.1076
06/10/2021,12.23,N/A,12.23,12.23,12.23,12.1175
06/09/2021,12.19,N/A,12.19,12.19,12.19,12.0778
06/08/2021,12.17,N/A,12.17,12.17,12.17,12.058
06/07/2021,12.14,N/A,12.14,12.14,12.14,12.0283
06/04/2021,12.15,N/A,12.15,12.15,12.15,12.0382
06/03/2021,12.09,N/A,12.09,12.09,12.09,11.9788
06/02/2021,12.13,N/A,12.13,12.13,12.13,12.0184
06/01/2021,12.11,N/A,12.11,12.11,12.11,11.9986
05/28/2021,12.12,N/A,12.12,12.12,12.12,12.0085
05/27/2021,12.11,N/A,12.11,12.11,12.11,11.979
05/26/2021,12.13,N/A,12.13,12.13,12.13,11.9988
05/25/2021,12.14,N/A,12.14,12.14,12.14,12.0087
05/24/2021,12.11,N/A,12.11,12.11,12.11,11.979
05/21/2021,12.09,N/A,12.09,12.09,12.09,11.9592
05/20/2021,12.09,N/A,12.09,12.09,12.09,11.9592
05/19/2021,12.05,N/A,12.05,12.05,12.05,11.9196
05/18/2021,12.08,N/A,12.08,12.08,12.08,11.9493
05/17/2021,12.08,N/A,12.08,12.08,12.08,11.9493
