Date,Close/Last,Volume,Open,High,Low,Adjusted Close
12/01/2021,48.82,N/A,48.82,48.82,48.82,48.82
11/30/2021,48.91,N/A,48.91,48.91,48.91,48.91
11/29/2021,49.51,N/A,49.51,49.51,49.51,49.51
11/26/2021,48.98,N/A,48.98,48.98,48.98,48.98
11/24/2021,50.82,N/A,50.82,50.82,50.82,50.82
11/23/2021,50.81,N/A,50.81,50.81,50.81,50.81
11/22/2021,50.78,N/A,50.78,50.78,50.78,50.78
11/19/2021,51.67,N/A,51.67,51.67,51.67,51.67
11/18/2021,51.87,N/A,51.87,51.87,51.87,51.87
11/17/2021,52.21,N/A,52.21,52.21,52.21,52.21
11/16/2021,52.76,N/A,52.76,52.76,52.76,52.76
11/15/2021,52.58,N/A,52.58,52.58,52.58,52.58
11/12/2021,52.58,N/A,52.58,52.58,52.58,52.58
11/11/2021,52.18,N/A,52.18,52.18,52.18,52.18
11/10/2021,51.59,N/A,51.59,51.59,51.59,51.59
11/09/2021,52,N/A,52,52,52,52
11/08/2021,51.59,N/A,51.59,51.59,51.59,51.59
11/05/2021,51.34,N/A,51.34,51.34,51.34,51.34
11/04/2021,51.16,N/A,51.16,51.16,51.16,51.16
11/03/2021,51.38,N/A,51.38,51.38,51.38,51.38
11/02/2021,51.21,N/A,51.21,51.21,51.21,51.21
11/01/2021,51.49,N/A,51.49,51.49,51.49,51.49
10/29/2021,51.12,N/A,51.12,51.12,51.12,51.12
10/28/2021,51.71,N/A,51.71,51.71,51.71,51.71
10/27/2021,51.75,N/A,51.75,51.75,51.75,51.75
10/26/2021,52.16,N/A,52.16,52.16,52.16,52.16
10/25/2021,52.37,N/A,52.37,52.37,52.37,52.37
10/22/2021,52.01,N/A,52.01,52.01,52.01,52.01
10/21/2021,51.91,N/A,51.91,51.91,51.91,51.91
10/20/2021,52.05,N/A,52.05,52.05,52.05,52.05
10/19/2021,51.97,N/A,51.97,51.97,51.97,51.97
10/18/2021,51.59,N/A,51.59,51.59,51.59,51.59
10/15/2021,51.74,N/A,51.74,51.74,51.74,51.74
10/14/2021,51.2,N/A,51.2,51.2,51.2,51.2
10/13/2021,50.72,N/A,50.72,50.72,50.72,50.72
10/12/2021,50.34,N/A,50.34,50.34,50.34,50.34
10/11/2021,50.57,N/A,50.57,50.57,50.57,50.57
10/08/2021,50.53,N/A,50.53,50.53,50.53,50.53
10/07/2021,50.63,N/A,50.63,50.63,50.63,50.63
10/06/2021,49.91,N/A,49.91,49.91,49.91,49.91
10/05/2021,49.99,N/A,49.99,49.99,49.99,49.99
10/04/2021,49.58,N/A,49.58,49.58,49.58,49.58
10/01/2021,50.36,N/A,50.36,50.36,50.36,50.36
09/30/2021,50.09,N/A,50.09,50.09,50.09,50.09
09/29/2021,50.1,N/A,50.1,50.1,50.1,50.1
09/28/2021,50.22,N/A,50.22,50.22,50.22,50.22
09/27/2021,51.18,N/A,51.18,51.18,51.18,51.18
09/24/2021,51.16,N/A,51.16,51.16,51.16,51.16
09/23/2021,51.43,N/A,51.43,51.43,51.43,51.43
09/22/2021,50.89,N/A,50.89,50.89,50.89,50.89
09/21/2021,50.32,N/A,50.32,50.32,50.32,50.32
09/20/2021,49.99,N/A,49.99,49.99,49.99,49.99
09/17/2021,51.02,N/A,51.02,51.02,51.02,51.02
09/16/2021,51.07,N/A,51.07,51.07,51.07,51.07
09/15/2021,51.59,N/A,51.59,51.59,51.59,51.59
09/14/2021,51.98,N/A,51.98,51.98,51.98,51.98
09/13/2021,52.24,N/A,52.24,52.24,52.24,52.24
09/10/2021,52.09,N/A,52.09,52.09,52.09,52.09
09/09/2021,51.97,N/A,51.97,51.97,51.97,51.97
09/08/2021,52.32,N/A,52.32,52.32,52.32,52.32
09/07/2021,52.82,N/A,52.82,52.82,52.82,52.82
09/03/2021,52.21,N/A,52.21,52.21,52.21,52.21
09/02/2021,52.14,N/A,52.14,52.14,52.14,52.14
09/01/2021,52.02,N/A,52.02,52.02,52.02,52.02
08/31/2021,51.57,N/A,51.57,51.57,51.57,51.57
08/30/2021,50.7,N/A,50.7,50.7,50.7,50.7
08/27/2021,50.43,N/A,50.43,50.43,50.43,50.43
08/26/2021,49.97,N/A,49.97,49.97,49.97,49.97
08/25/2021,50.45,N/A,50.45,50.45,50.45,50.45
08/24/2021,50.16,N/A,50.16,50.16,50.16,50.16
08/23/2021,49.17,N/A,49.17,49.17,49.17,49.17
08/20/2021,48.5,N/A,48.5,48.5,48.5,48.5
08/19/2021,48.8,N/A,48.8,48.8,48.8,48.8
08/18/2021,49.92,N/A,49.92,49.92,49.92,49.92
08/17/2021,50.17,N/A,50.17,50.17,50.17,50.17
08/16/2021,50.67,N/A,50.67,50.67,50.67,50.67
08/13/2021,50.92,N/A,50.92,50.92,50.92,50.92
08/12/2021,51.02,N/A,51.02,51.02,51.02,51.02
08/11/2021,51.33,N/A,51.33,51.33,51.33,51.33
08/10/2021,51.44,N/A,51.44,51.44,51.44,51.44
08/09/2021,51.16,N/A,51.16,51.16,51.16,51.16
08/06/2021,50.94,N/A,50.94,50.94,50.94,50.94
08/05/2021,51.11,N/A,51.11,51.11,51.11,51.11
08/04/2021,51.33,N/A,51.33,51.33,51.33,51.33
08/03/2021,51.2,N/A,51.2,51.2,51.2,51.2
08/02/2021,50.99,N/A,50.99,50.99,50.99,50.99
07/30/2021,50.71,N/A,50.71,50.71,50.71,50.71
07/29/2021,51.31,N/A,51.31,51.31,51.31,51.31
07/28/2021,50.57,N/A,50.57,50.57,50.57,50.57
07/27/2021,49.41,N/A,49.41,49.41,49.41,49.41
07/26/2021,50.72,N/A,50.72,50.72,50.72,50.72
07/23/2021,51.96,N/A,51.96,51.96,51.96,51.96
07/22/2021,52.78,N/A,52.78,52.78,52.78,52.78
07/21/2021,52.58,N/A,52.58,52.58,52.58,52.58
07/20/2021,52.37,N/A,52.37,52.37,52.37,52.37
07/19/2021,52.1,N/A,52.1,52.1,52.1,52.1
07/16/2021,53.21,N/A,53.21,53.21,53.21,53.21
07/15/2021,53.66,N/A,53.66,53.66,53.66,53.66
07/14/2021,53.85,N/A,53.85,53.85,53.85,53.85
07/13/2021,53.7,N/A,53.7,53.7,53.7,53.7
07/12/2021,53.36,N/A,53.36,53.36,53.36,53.36
07/09/2021,53.25,N/A,53.25,53.25,53.25,53.25
07/08/2021,52.8,N/A,52.8,52.8,52.8,52.8
07/07/2021,53.79,N/A,53.79,53.79,53.79,53.79
07/06/2021,53.87,N/A,53.87,53.87,53.87,53.87
07/02/2021,54.75,N/A,54.75,54.75,54.75,54.75
07/01/2021,55.03,N/A,55.03,55.03,55.03,55.03
06/30/2021,55.23,N/A,55.23,55.23,55.23,55.23
06/29/2021,55.42,N/A,55.42,55.42,55.42,55.42
06/28/2021,55.42,N/A,55.42,55.42,55.42,55.42
06/25/2021,55.57,N/A,55.57,55.57,55.57,55.57
06/24/2021,55.25,N/A,55.25,55.25,55.25,55.25
06/23/2021,54.77,N/A,54.77,54.77,54.77,54.77
06/22/2021,54.47,N/A,54.47,54.47,54.47,54.47
06/21/2021,54.86,N/A,54.86,54.86,54.86,54.86
06/18/2021,54.54,N/A,54.54,54.54,54.54,54.54
06/17/2021,54.84,N/A,54.84,54.84,54.84,54.84
06/16/2021,55.06,N/A,55.06,55.06,55.06,55.06
06/15/2021,55.62,N/A,55.62,55.62,55.62,55.62
06/14/2021,56.06,N/A,56.06,56.06,56.06,56.06
06/11/2021,56.04,N/A,56.04,56.04,56.04,56.04
06/10/2021,56.05,N/A,56.05,56.05,56.05,56.05
06/09/2021,55.7,N/A,55.7,55.7,55.7,55.7
06/08/2021,55.75,N/A,55.75,55.75,55.75,55.75
06/07/2021,55.9,N/A,55.9,55.9,55.9,55.9
06/04/2021,56.13,N/A,56.13,56.13,56.13,56.13
06/03/2021,55.91,N/A,55.91,55.91,55.91,55.91
06/02/2021,56.54,N/A,56.54,56.54,56.54,56.54
06/01/2021,56.38,N/A,56.38,56.38,56.38,56.38
05/28/2021,55.36,N/A,55.36,55.36,55.36,55.36
05/27/2021,55.11,N/A,55.11,55.11,55.11,55.11
05/26/2021,54.91,N/A,54.91,54.91,54.91,54.91
05/25/2021,54.53,N/A,54.53,54.53,54.53,54.53
05/24/2021,54.01,N/A,54.01,54.01,54.01,54.01
05/21/2021,54.11,N/A,54.11,54.11,54.11,54.11
05/20/2021,54.27,N/A,54.27,54.27,54.27,54.27
05/19/2021,53.78,N/A,53.78,53.78,53.78,53.78
05/18/2021,54.04,N/A,54.04,54.04,54.04,54.04
05/17/2021,53.56,N/A,53.56,53.56,53.56,53.56
05/14/2021,53.48,N/A,53.48,53.48,53.48,53.48
05/13/2021,52.56,N/A,52.56,52.56,52.56,52.56
05/12/2021,52.86,N/A,52.86,52.86,52.86,52.86
05/11/2021,53.83,N/A,53.83,53.83,53.83,53.83
05/10/2021,54.08,N/A,54.08,54.08,54.08,54.08
05/07/2021,54.45,N/A,54.45,54.45,54.45,54.45
05/06/2021,54.04,N/A,54.04,54.04,54.04,54.04
05/05/2021,53.63,N/A,53.63,53.63,53.63,53.63
05/04/2021,53.61,N/A,53.61,53.61,53.61,53.61
05/03/2021,53.81,N/A,53.81,53.81,53.81,53.81
04/30/2021,54.07,N/A,54.07,54.07,54.07,54.07
04/29/2021,55.06,N/A,55.06,55.06,55.06,55.06
04/28/2021,55.07,N/A,55.07,55.07,55.07,55.07
04/27/2021,54.74,N/A,54.74,54.74,54.74,54.74
