Date,Close/Last,Volume,Open,High,Low,Adjusted Close
12/01/2021,191.69,N/A,191.69,191.69,191.69,191.69
11/30/2021,196.08,N/A,196.08,196.08,196.08,196.08
11/29/2021,200.27,N/A,200.27,200.27,200.27,200.27
11/26/2021,196.85,N/A,196.85,196.85,196.85,196.85
11/24/2021,200.67,N/A,200.67,200.67,200.67,200.67
11/23/2021,199.45,N/A,199.45,199.45,199.45,199.45
11/22/2021,200.63,N/A,200.63,200.63,200.63,200.63
11/19/2021,205.08,N/A,205.08,205.08,205.08,205.08
11/18/2021,204.72,N/A,204.72,204.72,204.72,204.72
11/17/2021,204.06,N/A,204.06,204.06,204.06,204.06
11/16/2021,206.04,N/A,206.04,206.04,206.04,206.04
11/15/2021,204.27,N/A,204.27,204.27,204.27,204.27
11/12/2021,203.68,N/A,203.68,203.68,203.68,203.68
11/11/2021,200.35,N/A,200.35,200.35,200.35,200.35
11/10/2021,199.4,N/A,199.4,199.4,199.4,199.4
11/09/2021,202.27,N/A,202.27,202.27,202.27,202.27
11/08/2021,202.99,N/A,202.99,202.99,202.99,202.99
11/05/2021,202.82,N/A,202.82,202.82,202.82,202.82
11/04/2021,202.31,N/A,202.31,202.31,202.31,202.31
11/03/2021,200.12,N/A,200.12,200.12,200.12,200.12
11/02/2021,198.52,N/A,198.52,198.52,198.52,198.52
11/01/2021,198.04,N/A,198.04,198.04,198.04,198.04
10/29/2021,198.87,N/A,198.87,198.87,198.87,198.87
10/28/2021,197.99,N/A,197.99,197.99,197.99,197.99
10/27/2021,195.88,N/A,195.88,195.88,195.88,195.88
10/26/2021,196.38,N/A,196.38,196.38,196.38,196.38
10/25/2021,196.53,N/A,196.53,196.53,196.53,196.53
10/22/2021,196.21,N/A,196.21,196.21,196.21,196.21
10/21/2021,199.53,N/A,199.53,199.53,199.53,199.53
10/20/2021,198.22,N/A,198.22,198.22,198.22,198.22
10/19/2021,198.91,N/A,198.91,198.91,198.91,198.91
10/18/2021,197.33,N/A,197.33,197.33,197.33,197.33
10/15/2021,195.37,N/A,195.37,195.37,195.37,195.37
10/14/2021,193.54,N/A,193.54,193.54,193.54,193.54
10/13/2021,190.42,N/A,190.42,190.42,190.42,190.42
10/12/2021,188.39,N/A,188.39,188.39,188.39,188.39
10/11/2021,188.41,N/A,188.41,188.41,188.41,188.41
10/08/2021,190.5,N/A,190.5,190.5,190.5,190.5
10/07/2021,191.27,N/A,191.27,191.27,191.27,191.27
10/06/2021,189.11,N/A,189.11,189.11,189.11,189.11
10/05/2021,187.64,N/A,187.64,187.64,187.64,187.64
10/04/2021,184.89,N/A,184.89,184.89,184.89,184.89
10/01/2021,190.02,N/A,190.02,190.02,190.02,190.02
09/30/2021,187.85,N/A,187.85,187.85,187.85,187.85
09/29/2021,188.52,N/A,188.52,188.52,188.52,188.52
09/28/2021,189.14,N/A,189.14,189.14,189.14,189.14
09/27/2021,195.66,N/A,195.66,195.66,195.66,195.66
09/24/2021,197.58,N/A,197.58,197.58,197.58,197.58
