Date,Close/Last,Volume,Open,High,Low,Adjusted Close
12/01/2021,12.07,N/A,12.07,12.07,12.07,12.07
11/30/2021,12.07,N/A,12.07,12.07,12.07,12.07
11/29/2021,12.04,N/A,12.04,12.04,12.04,12.04
11/26/2021,12.06,N/A,12.06,12.06,12.06,12.06
11/24/2021,12.01,N/A,12.01,12.01,12.01,12.01
11/23/2021,12,N/A,12,12,12,12
11/22/2021,12.02,N/A,12.02,12.02,12.02,12.02
11/19/2021,12.06,N/A,12.06,12.06,12.06,12.06
11/18/2021,12.04,N/A,12.04,12.04,12.04,12.04
11/17/2021,12.02,N/A,12.02,12.02,12.02,12.02
11/16/2021,12.01,N/A,12.01,12.01,12.01,12.01
11/15/2021,12.02,N/A,12.02,12.02,12.02,12.02
11/12/2021,12.04,N/A,12.04,12.04,12.04,12.04
11/11/2021,12.05,N/A,12.05,12.05,12.05,12.05
11/10/2021,12.07,N/A,12.07,12.07,12.07,12.07
11/09/2021,12.14,N/A,12.14,12.14,12.14,12.14
11/08/2021,12.1,N/A,12.1,12.1,12.1,12.1
11/05/2021,12.11,N/A,12.11,12.11,12.11,12.11
11/04/2021,12.07,N/A,12.07,12.07,12.07,12.07
11/03/2021,12.05,N/A,12.05,12.05,12.05,12.05
11/02/2021,12.06,N/A,12.06,12.06,12.06,12.06
11/01/2021,12.05,N/A,12.05,12.05,12.05,12.05
10/29/2021,12.06,N/A,12.06,12.06,12.06,12.06
10/28/2021,12.06,N/A,12.06,12.06,12.06,12.06
10/27/2021,12.08,N/A,12.08,12.08,12.08,12.08
10/26/2021,12.03,N/A,12.03,12.03,12.03,12.03
10/25/2021,12.02,N/A,12.02,12.02,12.02,12.02
10/22/2021,12,N/A,12,12,12,12
10/21/2021,12,N/A,12,12,12,12
10/20/2021,12.03,N/A,12.03,12.03,12.03,12.03
10/19/2021,12.03,N/A,12.03,12.03,12.03,12.03
10/18/2021,12.05,N/A,12.05,12.05,12.05,12.05
10/15/2021,12.05,N/A,12.05,12.05,12.05,12.05
10/14/2021,12.06,N/A,12.06,12.06,12.06,12.06
10/13/2021,12.04,N/A,12.04,12.04,12.04,12.04
10/12/2021,12.02,N/A,12.02,12.02,12.02,12.02
10/11/2021,12.01,N/A,12.01,12.01,12.01,12.01
10/08/2021,12.02,N/A,12.02,12.02,12.02,12.02
10/07/2021,12.03,N/A,12.03,12.03,12.03,12.03
10/06/2021,12.05,N/A,12.05,12.05,12.05,12.05
10/05/2021,12.04,N/A,12.04,12.04,12.04,12.04
10/04/2021,12.08,N/A,12.08,12.08,12.08,12.08
10/01/2021,12.08,N/A,12.08,12.08,12.08,12.08
09/30/2021,12.05,N/A,12.05,12.05,12.05,12.05
09/29/2021,12.05,N/A,12.05,12.05,12.05,12.05
09/28/2021,12.05,N/A,12.05,12.05,12.05,12.05
09/27/2021,12.07,N/A,12.07,12.07,12.07,12.07
09/24/2021,12.08,N/A,12.08,12.08,12.08,12.08
09/23/2021,12.1,N/A,12.1,12.1,12.1,12.1
09/22/2021,12.12,N/A,12.12,12.12,12.12,12.12
09/21/2021,12.13,N/A,12.13,12.13,12.13,12.13
09/20/2021,12.15,N/A,12.15,12.15,12.15,12.15
09/17/2021,12.12,N/A,12.12,12.12,12.12,12.12
09/16/2021,12.13,N/A,12.13,12.13,12.13,12.13
09/15/2021,12.14,N/A,12.14,12.14,12.14,12.14
09/14/2021,12.15,N/A,12.15,12.15,12.15,12.15
09/13/2021,12.13,N/A,12.13,12.13,12.13,12.13
09/10/2021,12.12,N/A,12.12,12.12,12.12,12.12
09/09/2021,12.14,N/A,12.14,12.14,12.14,12.14
