Date,Close/Last,Volume,Open,High,Low,Adjusted Close
12/01/2021,221.27,N/A,221.27,221.27,221.27,221.27
11/30/2021,223.89,N/A,223.89,223.89,223.89,223.89
11/29/2021,228.19,N/A,228.19,228.19,228.19,228.19
11/26/2021,225.2,N/A,225.2,225.2,225.2,225.2
11/24/2021,230.44,N/A,230.44,230.44,230.44,230.44
11/23/2021,229.9,N/A,229.9,229.9,229.9,229.9
11/22/2021,229.51,N/A,229.51,229.51,229.51,229.51
11/19/2021,230.23,N/A,230.23,230.23,230.23,230.23
11/18/2021,230.55,N/A,230.55,230.55,230.55,230.55
11/17/2021,229.75,N/A,229.75,229.75,229.75,229.75
11/16/2021,230.3,N/A,230.3,230.3,230.3,230.3
11/15/2021,229.4,N/A,229.4,229.4,229.4,229.4
11/12/2021,229.4,N/A,229.4,229.4,229.4,229.4
11/11/2021,227.73,N/A,227.73,227.73,227.73,227.73
11/10/2021,227.61,N/A,227.61,227.61,227.61,227.61
11/09/2021,229.44,N/A,229.44,229.44,229.44,229.44
11/08/2021,230.23,N/A,230.23,230.23,230.23,230.23
11/05/2021,230.02,N/A,230.02,230.02,230.02,230.02
11/04/2021,229.15,N/A,229.15,229.15,229.15,229.15
11/03/2021,228.16,N/A,228.16,228.16,228.16,228.16
11/02/2021,226.7,N/A,226.7,226.7,226.7,226.7
11/01/2021,225.87,N/A,225.87,225.87,225.87,225.87
10/29/2021,225.46,N/A,225.46,225.46,225.46,225.46
10/28/2021,224.99,N/A,224.99,224.99,224.99,224.99
10/27/2021,222.79,N/A,222.79,222.79,222.79,222.79
10/26/2021,223.92,N/A,223.92,223.92,223.92,223.92
10/25/2021,223.51,N/A,223.51,223.51,223.51,223.51
10/22/2021,222.46,N/A,222.46,222.46,222.46,222.46
10/21/2021,222.69,N/A,222.69,222.69,222.69,222.69
10/20/2021,222.01,N/A,222.01,222.01,222.01,222.01
10/19/2021,221.2,N/A,221.2,221.2,221.2,221.2
10/18/2021,219.57,N/A,219.57,219.57,219.57,219.57
10/15/2021,218.83,N/A,218.83,218.83,218.83,218.83
10/14/2021,217.21,N/A,217.21,217.21,217.21,217.21
10/13/2021,213.54,N/A,213.54,213.54,213.54,213.54
10/12/2021,212.9,N/A,212.9,212.9,212.9,212.9
10/11/2021,213.41,N/A,213.41,213.41,213.41,213.41
10/08/2021,214.89,N/A,214.89,214.89,214.89,214.89
10/07/2021,215.3,N/A,215.3,215.3,215.3,215.3
10/06/2021,213.48,N/A,213.48,213.48,213.48,213.48
10/05/2021,212.6,N/A,212.6,212.6,212.6,212.6
10/04/2021,210.36,N/A,210.36,210.36,210.36,210.36
10/01/2021,213.12,N/A,213.12,213.12,213.12,213.12
09/30/2021,210.7,N/A,210.7,210.7,210.7,210.7
09/29/2021,213.22,N/A,213.22,213.22,213.22,213.22
09/28/2021,212.87,N/A,212.87,212.87,212.87,212.87
