Date,Close/Last,Volume,Open,High,Low,Adjusted Close
12/01/2021,15.93,N/A,15.93,15.93,15.93,15.93
11/30/2021,15.95,N/A,15.95,15.95,15.95,15.95
11/29/2021,16.15,N/A,16.15,16.15,16.15,16.15
11/26/2021,16.11,N/A,16.11,16.11,16.11,16.11
11/24/2021,16.51,N/A,16.51,16.51,16.51,16.51
11/23/2021,16.58,N/A,16.58,16.58,16.58,16.58
11/22/2021,16.61,N/A,16.61,16.61,16.61,16.61
11/19/2021,16.71,N/A,16.71,16.71,16.71,16.71
11/18/2021,16.84,N/A,16.84,16.84,16.84,16.84
11/17/2021,16.83,N/A,16.83,16.83,16.83,16.83
11/16/2021,16.88,N/A,16.88,16.88,16.88,16.88
11/15/2021,16.92,N/A,16.92,16.92,16.92,16.92
11/12/2021,16.95,N/A,16.95,16.95,16.95,16.95
11/11/2021,16.83,N/A,16.83,16.83,16.83,16.83
11/10/2021,16.77,N/A,16.77,16.77,16.77,16.77
11/09/2021,16.99,N/A,16.99,16.99,16.99,16.99
11/08/2021,17.03,N/A,17.03,17.03,17.03,17.03
11/05/2021,17,N/A,17,17,17,17
11/04/2021,16.98,N/A,16.98,16.98,16.98,16.98
11/03/2021,16.99,N/A,16.99,16.99,16.99,16.99
11/02/2021,16.88,N/A,16.88,16.88,16.88,16.88
11/01/2021,16.92,N/A,16.92,16.92,16.92,16.92
10/29/2021,16.74,N/A,16.74,16.74,16.74,16.74
10/28/2021,16.9,N/A,16.9,16.9,16.9,16.9
10/27/2021,16.71,N/A,16.71,16.71,16.71,16.71
10/26/2021,16.8,N/A,16.8,16.8,16.8,16.8
10/25/2021,16.78,N/A,16.78,16.78,16.78,16.78
10/22/2021,16.77,N/A,16.77,16.77,16.77,16.77
10/21/2021,16.71,N/A,16.71,16.71,16.71,16.71
10/20/2021,16.8,N/A,16.8,16.8,16.8,16.8
10/19/2021,16.74,N/A,16.74,16.74,16.74,16.74
10/18/2021,16.62,N/A,16.62,16.62,16.62,16.62
10/15/2021,16.68,N/A,16.68,16.68,16.68,16.68
10/14/2021,16.55,N/A,16.55,16.55,16.55,16.55
10/13/2021,16.36,N/A,16.36,16.36,16.36,16.36
10/12/2021,16.19,N/A,16.19,16.19,16.19,16.19
10/11/2021,16.2,N/A,16.2,16.2,16.2,16.2
10/08/2021,16.24,N/A,16.24,16.24,16.24,16.24
10/07/2021,16.24,N/A,16.24,16.24,16.24,16.24
10/06/2021,16.11,N/A,16.11,16.11,16.11,16.11
10/05/2021,16.23,N/A,16.23,16.23,16.23,16.23
10/04/2021,16.12,N/A,16.12,16.12,16.12,16.12
10/01/2021,16.29,N/A,16.29,16.29,16.29,16.29
09/30/2021,16.23,N/A,16.23,16.23,16.23,16.23
09/29/2021,16.29,N/A,16.29,16.29,16.29,16.29
09/28/2021,16.33,N/A,16.33,16.33,16.33,16.33
09/27/2021,16.7,N/A,16.7,16.7,16.7,16.7
09/24/2021,16.71,N/A,16.71,16.71,16.71,16.71
09/23/2021,16.85,N/A,16.85,16.85,16.85,16.85
09/22/2021,16.65,N/A,16.65,16.65,16.65,16.65
09/21/2021,16.59,N/A,16.59,16.59,16.59,16.59
09/20/2021,16.42,N/A,16.42,16.42,16.42,16.42
09/17/2021,16.74,N/A,16.74,16.74,16.74,16.74
09/16/2021,17,N/A,17,17,17,16.9356
09/15/2021,17.05,N/A,17.05,17.05,17.05,16.9854
09/14/2021,17.01,N/A,17.01,17.01,17.01,16.9456
09/13/2021,17.06,N/A,17.06,17.06,17.06,16.9954
09/10/2021,16.95,N/A,16.95,16.95,16.95,16.8858
09/09/2021,17,N/A,17,17,17,16.9356
09/08/2021,17.01,N/A,17.01,17.01,17.01,16.9456
09/07/2021,17.15,N/A,17.15,17.15,17.15,17.085
09/03/2021,17.18,N/A,17.18,17.18,17.18,17.1149
09/02/2021,17.09,N/A,17.09,17.09,17.09,17.0253
09/01/2021,17.02,N/A,17.02,17.02,17.02,16.9555
08/31/2021,16.88,N/A,16.88,16.88,16.88,16.8161
08/30/2021,16.87,N/A,16.87,16.87,16.87,16.8061
08/27/2021,16.87,N/A,16.87,16.87,16.87,16.8061
08/26/2021,16.7,N/A,16.7,16.7,16.7,16.6367
08/25/2021,16.81,N/A,16.81,16.81,16.81,16.7463
08/24/2021,16.79,N/A,16.79,16.79,16.79,16.7264
08/23/2021,16.71,N/A,16.71,16.71,16.71,16.6467
08/20/2021,16.53,N/A,16.53,16.53,16.53,16.4674
08/19/2021,16.48,N/A,16.48,16.48,16.48,16.4176
08/18/2021,16.67,N/A,16.67,16.67,16.67,16.6069
08/17/2021,16.71,N/A,16.71,16.71,16.71,16.6467
08/16/2021,16.89,N/A,16.89,16.89,16.89,16.826
08/13/2021,16.98,N/A,16.98,16.98,16.98,16.9157
08/12/2021,16.91,N/A,16.91,16.91,16.91,16.8459
08/11/2021,16.94,N/A,16.94,16.94,16.94,16.8758
08/10/2021,16.83,N/A,16.83,16.83,16.83,16.7662
08/09/2021,16.8,N/A,16.8,16.8,16.8,16.7364
08/06/2021,16.81,N/A,16.81,16.81,16.81,16.7463
08/05/2021,16.89,N/A,16.89,16.89,16.89,16.826
08/04/2021,16.81,N/A,16.81,16.81,16.81,16.7463
08/03/2021,16.85,N/A,16.85,16.85,16.85,16.7862
08/02/2021,16.72,N/A,16.72,16.72,16.72,16.6567
07/30/2021,16.64,N/A,16.64,16.64,16.64,16.577
07/29/2021,16.77,N/A,16.77,16.77,16.77,16.7065
07/28/2021,16.65,N/A,16.65,16.65,16.65,16.5869
07/27/2021,16.55,N/A,16.55,16.55,16.55,16.4873
07/26/2021,16.61,N/A,16.61,16.61,16.61,16.5471
07/23/2021,16.6,N/A,16.6,16.6,16.6,16.5371
07/22/2021,16.49,N/A,16.49,16.49,16.49,16.4275
07/21/2021,16.47,N/A,16.47,16.47,16.47,16.4076
07/20/2021,16.24,N/A,16.24,16.24,16.24,16.1785
07/19/2021,16.11,N/A,16.11,16.11,16.11,16.049
07/16/2021,16.42,N/A,16.42,16.42,16.42,16.3578
07/15/2021,16.54,N/A,16.54,16.54,16.54,16.4773
07/14/2021,16.68,N/A,16.68,16.68,16.68,16.6168
07/13/2021,16.65,N/A,16.65,16.65,16.65,16.5869
07/12/2021,16.73,N/A,16.73,16.73,16.73,16.6666
07/09/2021,16.68,N/A,16.68,16.68,16.68,16.6168
07/08/2021,16.41,N/A,16.41,16.41,16.41,16.3478
07/07/2021,16.64,N/A,16.64,16.64,16.64,16.577
07/06/2021,16.58,N/A,16.58,16.58,16.58,16.5172
07/02/2021,16.68,N/A,16.68,16.68,16.68,16.6168
07/01/2021,16.58,N/A,16.58,16.58,16.58,16.5172
06/30/2021,16.55,N/A,16.55,16.55,16.55,16.4873
06/29/2021,16.67,N/A,16.67,16.67,16.67,16.6069
06/28/2021,16.69,N/A,16.69,16.69,16.69,16.6268
06/25/2021,16.78,N/A,16.78,16.78,16.78,16.7164
06/24/2021,16.73,N/A,16.73,16.73,16.73,16.6666
06/23/2021,16.58,N/A,16.58,16.58,16.58,16.5172
06/22/2021,16.69,N/A,16.69,16.69,16.69,16.6268
06/21/2021,16.66,N/A,16.66,16.66,16.66,16.5969
06/18/2021,16.46,N/A,16.46,16.46,16.46,16.3976
06/17/2021,16.9,N/A,16.9,16.9,16.9,16.7034
06/16/2021,17.03,N/A,17.03,17.03,17.03,16.8319
06/15/2021,17.14,N/A,17.14,17.14,17.14,16.9406
06/14/2021,17.13,N/A,17.13,17.13,17.13,16.9307
06/11/2021,17.1,N/A,17.1,17.1,17.1,16.9011
06/10/2021,17.07,N/A,17.07,17.07,17.07,16.8714
06/09/2021,17.03,N/A,17.03,17.03,17.03,16.8319
06/08/2021,17.09,N/A,17.09,17.09,17.09,16.8912
06/07/2021,17.1,N/A,17.1,17.1,17.1,16.9011
06/04/2021,17.07,N/A,17.07,17.07,17.07,16.8714
06/03/2021,16.92,N/A,16.92,16.92,16.92,16.7232
06/02/2021,16.99,N/A,16.99,16.99,16.99,16.7923
06/01/2021,16.94,N/A,16.94,16.94,16.94,16.7429
05/28/2021,16.87,N/A,16.87,16.87,16.87,16.6737
05/27/2021,16.82,N/A,16.82,16.82,16.82,16.6243
05/26/2021,16.77,N/A,16.77,16.77,16.77,16.5749
05/25/2021,16.75,N/A,16.75,16.75,16.75,16.5551
05/24/2021,16.77,N/A,16.77,16.77,16.77,16.5749
05/21/2021,16.66,N/A,16.66,16.66,16.66,16.4662
05/20/2021,16.67,N/A,16.67,16.67,16.67,16.4761
05/19/2021,16.44,N/A,16.44,16.44,16.44,16.2487
05/18/2021,16.6,N/A,16.6,16.6,16.6,16.4069
05/17/2021,16.53,N/A,16.53,16.53,16.53,16.3377
05/14/2021,16.56,N/A,16.56,16.56,16.56,16.3673
05/13/2021,16.29,N/A,16.29,16.29,16.29,16.1005
05/12/2021,16.2,N/A,16.2,16.2,16.2,16.0115
05/11/2021,16.49,N/A,16.49,16.49,16.49,16.2982
05/10/2021,16.7,N/A,16.7,16.7,16.7,16.5057
05/07/2021,16.75,N/A,16.75,16.75,16.75,16.5551
05/06/2021,16.55,N/A,16.55,16.55,16.55,16.3575
05/05/2021,16.42,N/A,16.42,16.42,16.42,16.229
