Date,Close/Last,Volume,Open,High,Low,Adjusted Close
12/01/2021,12.3,N/A,12.3,12.3,12.3,12.3
11/30/2021,12.36,N/A,12.36,12.36,12.36,12.36
11/29/2021,12.33,N/A,12.33,12.33,12.33,12.3092
11/26/2021,12.36,N/A,12.36,12.36,12.36,12.3392
11/24/2021,12.31,N/A,12.31,12.31,12.31,12.2893
11/23/2021,12.27,N/A,12.27,12.27,12.27,12.2493
11/22/2021,12.33,N/A,12.33,12.33,12.33,12.3092
11/19/2021,12.44,N/A,12.44,12.44,12.44,12.4191
11/18/2021,12.46,N/A,12.46,12.46,12.46,12.439
11/17/2021,12.44,N/A,12.44,12.44,12.44,12.4191
11/16/2021,12.43,N/A,12.43,12.43,12.43,12.4091
11/15/2021,12.46,N/A,12.46,12.46,12.46,12.439
11/12/2021,12.47,N/A,12.47,12.47,12.47,12.449
11/11/2021,12.46,N/A,12.46,12.46,12.46,12.439
11/10/2021,12.46,N/A,12.46,12.46,12.46,12.439
11/09/2021,12.49,N/A,12.49,12.49,12.49,12.469
11/08/2021,12.43,N/A,12.43,12.43,12.43,12.4091
11/05/2021,12.39,N/A,12.39,12.39,12.39,12.3691
11/04/2021,12.35,N/A,12.35,12.35,12.35,12.3292
11/03/2021,12.27,N/A,12.27,12.27,12.27,12.2493
11/02/2021,12.28,N/A,12.28,12.28,12.28,12.2593
11/01/2021,12.24,N/A,12.24,12.24,12.24,12.2194
10/29/2021,12.28,N/A,12.28,12.28,12.28,12.2593
10/28/2021,12.33,N/A,12.33,12.33,12.33,12.2862
10/27/2021,12.44,N/A,12.44,12.44,12.44,12.3958
10/26/2021,12.4,N/A,12.4,12.4,12.4,12.356
10/25/2021,12.35,N/A,12.35,12.35,12.35,12.3062
10/22/2021,12.32,N/A,12.32,12.32,12.32,12.2763
10/21/2021,12.31,N/A,12.31,12.31,12.31,12.2663
10/20/2021,12.29,N/A,12.29,12.29,12.29,12.2464
10/19/2021,12.27,N/A,12.27,12.27,12.27,12.2264
10/18/2021,12.3,N/A,12.3,12.3,12.3,12.2563
10/15/2021,12.32,N/A,12.32,12.32,12.32,12.2763
10/14/2021,12.35,N/A,12.35,12.35,12.35,12.3062
10/13/2021,12.32,N/A,12.32,12.32,12.32,12.2763
10/12/2021,12.28,N/A,12.28,12.28,12.28,12.2364
10/11/2021,12.26,N/A,12.26,12.26,12.26,12.2165
10/08/2021,12.26,N/A,12.26,12.26,12.26,12.2165
10/07/2021,12.26,N/A,12.26,12.26,12.26,12.2165
10/06/2021,12.28,N/A,12.28,12.28,12.28,12.2364
10/05/2021,12.28,N/A,12.28,12.28,12.28,12.2364
10/04/2021,12.26,N/A,12.26,12.26,12.26,12.2165
10/01/2021,12.26,N/A,12.26,12.26,12.26,12.2165
09/30/2021,12.22,N/A,12.22,12.22,12.22,12.1766
09/29/2021,12.21,N/A,12.21,12.21,12.21,12.1197
09/28/2021,12.21,N/A,12.21,12.21,12.21,12.1197
09/27/2021,12.23,N/A,12.23,12.23,12.23,12.1396
09/24/2021,12.23,N/A,12.23,12.23,12.23,12.1396
09/23/2021,12.26,N/A,12.26,12.26,12.26,12.1694
09/22/2021,12.3,N/A,12.3,12.3,12.3,12.2091
09/21/2021,12.31,N/A,12.31,12.31,12.31,12.219
09/20/2021,12.33,N/A,12.33,12.33,12.33,12.2389
09/17/2021,12.32,N/A,12.32,12.32,12.32,12.2289
09/16/2021,12.35,N/A,12.35,12.35,12.35,12.2587
09/15/2021,12.38,N/A,12.38,12.38,12.38,12.2885
09/14/2021,12.38,N/A,12.38,12.38,12.38,12.2885
09/13/2021,12.39,N/A,12.39,12.39,12.39,12.2984
09/10/2021,12.4,N/A,12.4,12.4,12.4,12.3083
09/09/2021,12.41,N/A,12.41,12.41,12.41,12.3183
09/08/2021,12.36,N/A,12.36,12.36,12.36,12.2686
09/07/2021,12.32,N/A,12.32,12.32,12.32,12.2289
09/03/2021,12.35,N/A,12.35,12.35,12.35,12.2587
09/02/2021,12.37,N/A,12.37,12.37,12.37,12.2786
09/01/2021,12.36,N/A,12.36,12.36,12.36,12.2686
08/31/2021,12.36,N/A,12.36,12.36,12.36,12.2686
08/30/2021,12.39,N/A,12.39,12.39,12.39,12.2117
08/27/2021,12.4,N/A,12.4,12.4,12.4,12.2216
