Date,Close/Last,Volume,Open,High,Low,Adjusted Close
12/01/2021,24.18,N/A,24.18,24.18,24.18,24.18
11/30/2021,24.39,N/A,24.39,24.39,24.39,24.39
11/29/2021,25.04,N/A,25.04,25.04,25.04,25.04
11/26/2021,24.98,N/A,24.98,24.98,24.98,24.98
11/24/2021,25.62,N/A,25.62,25.62,25.62,25.62
11/23/2021,25.65,N/A,25.65,25.65,25.65,25.65
11/22/2021,25.43,N/A,25.43,25.43,25.43,25.43
11/19/2021,25.27,N/A,25.27,25.27,25.27,25.27
11/18/2021,25.53,N/A,25.53,25.53,25.53,25.53
11/17/2021,25.58,N/A,25.58,25.58,25.58,25.58
11/16/2021,25.74,N/A,25.74,25.74,25.74,25.74
11/15/2021,25.74,N/A,25.74,25.74,25.74,25.74
11/12/2021,25.63,N/A,25.63,25.63,25.63,25.63
11/11/2021,25.63,N/A,25.63,25.63,25.63,25.63
11/10/2021,25.7,N/A,25.7,25.7,25.7,25.7
11/09/2021,25.69,N/A,25.69,25.69,25.69,25.69
11/08/2021,25.68,N/A,25.68,25.68,25.68,25.68
11/05/2021,25.6,N/A,25.6,25.6,25.6,25.6
11/04/2021,25.51,N/A,25.51,25.51,25.51,25.51
11/03/2021,25.68,N/A,25.68,25.68,25.68,25.68
11/02/2021,25.45,N/A,25.45,25.45,25.45,25.45
11/01/2021,25.32,N/A,25.32,25.32,25.32,25.32
10/29/2021,25.18,N/A,25.18,25.18,25.18,25.18
10/28/2021,25.26,N/A,25.26,25.26,25.26,25.26
10/27/2021,25.17,N/A,25.17,25.17,25.17,25.17
10/26/2021,25.51,N/A,25.51,25.51,25.51,25.51
10/25/2021,25.55,N/A,25.55,25.55,25.55,25.55
10/22/2021,25.55,N/A,25.55,25.55,25.55,25.55
10/21/2021,25.47,N/A,25.47,25.47,25.47,25.47
10/20/2021,25.53,N/A,25.53,25.53,25.53,25.53
10/19/2021,25.24,N/A,25.24,25.24,25.24,25.24
10/18/2021,25.02,N/A,25.02,25.02,25.02,25.02
10/15/2021,25.07,N/A,25.07,25.07,25.07,25.07
10/14/2021,24.93,N/A,24.93,24.93,24.93,24.93
10/13/2021,24.58,N/A,24.58,24.58,24.58,24.58
10/12/2021,24.61,N/A,24.61,24.61,24.61,24.61
10/11/2021,24.71,N/A,24.71,24.71,24.71,24.71
10/08/2021,24.87,N/A,24.87,24.87,24.87,24.87
10/07/2021,24.87,N/A,24.87,24.87,24.87,24.87
10/06/2021,24.67,N/A,24.67,24.67,24.67,24.67
10/05/2021,24.64,N/A,24.64,24.64,24.64,24.64
10/04/2021,24.49,N/A,24.49,24.49,24.49,24.49
10/01/2021,24.53,N/A,24.53,24.53,24.53,24.53
09/30/2021,24.18,N/A,24.18,24.18,24.18,24.18
09/29/2021,24.6,N/A,24.6,24.6,24.6,24.6
09/28/2021,24.37,N/A,24.37,24.37,24.37,24.37
09/27/2021,24.64,N/A,24.64,24.64,24.64,24.64
09/24/2021,24.39,N/A,24.39,24.39,24.39,24.39
09/23/2021,24.35,N/A,24.35,24.35,24.35,24.35
09/22/2021,24.07,N/A,24.07,24.07,24.07,24.07
09/21/2021,23.94,N/A,23.94,23.94,23.94,23.86
09/20/2021,24,N/A,24,24,24,23.9198
09/17/2021,24.32,N/A,24.32,24.32,24.32,24.2387
09/16/2021,24.46,N/A,24.46,24.46,24.46,24.3783
09/15/2021,24.53,N/A,24.53,24.53,24.53,24.448
09/14/2021,24.2,N/A,24.2,24.2,24.2,24.1191
09/13/2021,24.53,N/A,24.53,24.53,24.53,24.448
09/10/2021,24.37,N/A,24.37,24.37,24.37,24.2886
09/09/2021,24.56,N/A,24.56,24.56,24.56,24.4779
09/08/2021,24.69,N/A,24.69,24.69,24.69,24.6075
09/07/2021,24.68,N/A,24.68,24.68,24.68,24.5975
09/03/2021,24.89,N/A,24.89,24.89,24.89,24.8068
09/02/2021,25,N/A,25,25,25,24.9165
09/01/2021,24.77,N/A,24.77,24.77,24.77,24.6872
08/31/2021,24.84,N/A,24.84,24.84,24.84,24.757
08/30/2021,24.77,N/A,24.77,24.77,24.77,24.6872
08/27/2021,24.88,N/A,24.88,24.88,24.88,24.7969
08/26/2021,24.7,N/A,24.7,24.7,24.7,24.6175
08/25/2021,24.96,N/A,24.96,24.96,24.96,24.8766
08/24/2021,24.89,N/A,24.89,24.89,24.89,24.8068
08/23/2021,24.86,N/A,24.86,24.86,24.86,24.7769
08/20/2021,24.74,N/A,24.74,24.74,24.74,24.6573
08/19/2021,24.56,N/A,24.56,24.56,24.56,24.4779
08/18/2021,24.66,N/A,24.66,24.66,24.66,24.5776
08/17/2021,24.84,N/A,24.84,24.84,24.84,24.757
08/16/2021,25.01,N/A,25.01,25.01,25.01,24.9264
08/13/2021,24.97,N/A,24.97,24.97,24.97,24.8865
08/12/2021,24.95,N/A,24.95,24.95,24.95,24.8666
08/11/2021,24.93,N/A,24.93,24.93,24.93,24.8467
08/10/2021,24.73,N/A,24.73,24.73,24.73,24.6474
08/09/2021,24.52,N/A,24.52,24.52,24.52,24.4381
08/06/2021,24.51,N/A,24.51,24.51,24.51,24.4281
08/05/2021,24.26,N/A,24.26,24.26,24.26,24.1789
08/04/2021,24.3,N/A,24.3,24.3,24.3,24.2188
08/03/2021,24.61,N/A,24.61,24.61,24.61,24.5278
08/02/2021,24.45,N/A,24.45,24.45,24.45,24.3683
07/30/2021,24.55,N/A,24.55,24.55,24.55,24.468
07/29/2021,24.68,N/A,24.68,24.68,24.68,24.5975
07/28/2021,24.49,N/A,24.49,24.49,24.49,24.4082
07/27/2021,24.55,N/A,24.55,24.55,24.55,24.468
07/26/2021,24.52,N/A,24.52,24.52,24.52,24.4381
07/23/2021,24.49,N/A,24.49,24.49,24.49,24.4082
07/22/2021,24.4,N/A,24.4,24.4,24.4,24.3185
07/21/2021,24.5,N/A,24.5,24.5,24.5,24.4181
07/20/2021,24.26,N/A,24.26,24.26,24.26,24.1789
07/19/2021,23.83,N/A,23.83,23.83,23.83,23.7504
07/16/2021,24.33,N/A,24.33,24.33,24.33,24.2487
07/15/2021,24.56,N/A,24.56,24.56,24.56,24.4779
07/14/2021,24.48,N/A,24.48,24.48,24.48,24.3982
07/13/2021,24.47,N/A,24.47,24.47,24.47,24.3882
07/12/2021,24.66,N/A,24.66,24.66,24.66,24.5776
07/09/2021,24.58,N/A,24.58,24.58,24.58,24.4979
07/08/2021,24.15,N/A,24.15,24.15,24.15,24.0693
07/07/2021,24.39,N/A,24.39,24.39,24.39,24.3085
07/06/2021,24.29,N/A,24.29,24.29,24.29,24.2088
07/02/2021,24.56,N/A,24.56,24.56,24.56,24.4779
07/01/2021,24.49,N/A,24.49,24.49,24.49,24.4082
06/30/2021,24.28,N/A,24.28,24.28,24.28,24.1989
06/29/2021,24.2,N/A,24.2,24.2,24.2,24.1191
06/28/2021,24.27,N/A,24.27,24.27,24.27,24.1889
06/25/2021,24.4,N/A,24.4,24.4,24.4,24.3185
06/24/2021,24.25,N/A,24.25,24.25,24.25,24.169
06/23/2021,24.11,N/A,24.11,24.11,24.11,24.0294
06/22/2021,24.21,N/A,24.21,24.21,24.21,24.1291
06/21/2021,24.27,N/A,24.27,24.27,24.27,24.149
06/18/2021,23.86,N/A,23.86,23.86,23.86,23.7411
06/17/2021,24.28,N/A,24.28,24.28,24.28,24.159
06/16/2021,24.63,N/A,24.63,24.63,24.63,24.5072
06/15/2021,24.82,N/A,24.82,24.82,24.82,24.6963
06/14/2021,24.83,N/A,24.83,24.83,24.83,24.7062
06/11/2021,24.96,N/A,24.96,24.96,24.96,24.8356
06/10/2021,24.93,N/A,24.93,24.93,24.93,24.8057
06/09/2021,24.92,N/A,24.92,24.92,24.92,24.7958
06/08/2021,25.1,N/A,25.1,25.1,25.1,24.9749
06/07/2021,25.08,N/A,25.08,25.08,25.08,24.955
06/04/2021,25.19,N/A,25.19,25.19,25.19,25.0644
06/03/2021,25.09,N/A,25.09,25.09,25.09,24.9649
06/02/2021,25.01,N/A,25.01,25.01,25.01,24.8853
06/01/2021,24.98,N/A,24.98,24.98,24.98,24.8555
05/28/2021,24.9,N/A,24.9,24.9,24.9,24.7759
05/27/2021,24.9,N/A,24.9,24.9,24.9,24.7759
05/26/2021,24.77,N/A,24.77,24.77,24.77,24.6465
05/25/2021,24.72,N/A,24.72,24.72,24.72,24.5968
05/24/2021,24.91,N/A,24.91,24.91,24.91,24.7858
05/21/2021,24.84,N/A,24.84,24.84,24.84,24.7162
05/20/2021,24.77,N/A,24.77,24.77,24.77,24.6465
05/19/2021,24.67,N/A,24.67,24.67,24.67,24.547
05/18/2021,24.82,N/A,24.82,24.82,24.82,24.6963
05/17/2021,24.97,N/A,24.97,24.97,24.97,24.8455
05/14/2021,24.99,N/A,24.99,24.99,24.99,24.8654
05/13/2021,24.77,N/A,24.77,24.77,24.77,24.6465
05/12/2021,24.43,N/A,24.43,24.43,24.43,24.3082
05/11/2021,24.85,N/A,24.85,24.85,24.85,24.7261
05/10/2021,25.19,N/A,25.19,25.19,25.19,25.0644
05/07/2021,25.13,N/A,25.13,25.13,25.13,25.0047
05/06/2021,24.87,N/A,24.87,24.87,24.87,24.746
05/05/2021,24.74,N/A,24.74,24.74,24.74,24.6167
05/04/2021,24.62,N/A,24.62,24.62,24.62,24.4973
05/03/2021,24.51,N/A,24.51,24.51,24.51,24.3878
04/30/2021,24.3,N/A,24.3,24.3,24.3,24.1789
04/29/2021,24.42,N/A,24.42,24.42,24.42,24.2983
04/28/2021,24.2,N/A,24.2,24.2,24.2,24.0794
04/27/2021,24.15,N/A,24.15,24.15,24.15,24.0296
04/26/2021,24.09,N/A,24.09,24.09,24.09,23.9699
04/23/2021,24.09,N/A,24.09,24.09,24.09,23.9699
04/22/2021,23.95,N/A,23.95,23.95,23.95,23.8306
04/21/2021,24.16,N/A,24.16,24.16,24.16,24.0396
04/20/2021,23.96,N/A,23.96,23.96,23.96,23.8406
04/19/2021,24.18,N/A,24.18,24.18,24.18,24.0595
04/16/2021,24.28,N/A,24.28,24.28,24.28,24.159
04/15/2021,24.12,N/A,24.12,24.12,24.12,23.9998
04/14/2021,24.06,N/A,24.06,24.06,24.06,23.9401
04/13/2021,23.94,N/A,23.94,23.94,23.94,23.8207
04/12/2021,24.03,N/A,24.03,24.03,24.03,23.9102
04/09/2021,23.99,N/A,23.99,23.99,23.99,23.8704
04/08/2021,23.86,N/A,23.86,23.86,23.86,23.7411
04/07/2021,23.91,N/A,23.91,23.91,23.91,23.7908
04/06/2021,23.92,N/A,23.92,23.92,23.92,23.8008
04/05/2021,24,N/A,24,24,24,23.8804
04/01/2021,23.81,N/A,23.81,23.81,23.81,23.6913
03/31/2021,23.65,N/A,23.65,23.65,23.65,23.5321
03/30/2021,23.84,N/A,23.84,23.84,23.84,23.7212
03/29/2021,23.86,N/A,23.86,23.86,23.86,23.7411
03/26/2021,23.94,N/A,23.94,23.94,23.94,23.8207
