Date,Close/Last,Volume,Open,High,Low
05/28/2021,26.9223,19051,26.9,26.98,26.9
05/27/2021,26.9593,20675,26.95,27,26.9
05/26/2021,26.7709,11516,26.69,26.82,26.69
05/25/2021,26.3708,7908,26.51,26.51,26.3708
05/24/2021,26.3946,1555,26.4212,26.4212,26.3946
05/21/2021,26.1607,22116,26.31,26.31,26.16
05/20/2021,26.2835,7544,26.26,26.2894,26.2
05/19/2021,26.1121,17668,25.74,26.1121,25.71
05/18/2021,26.09,4439,26.35,26.39,26.09
05/17/2021,26.1331,38190,25.93,26.1331,25.93
05/14/2021,26.2097,578,25.82,26.2097,25.82
05/13/2021,25.7614,5387,25.97,26.04,25.7614
05/12/2021,25.7097,61041,26.1,26.12,25.7097
05/11/2021,26.391,18123,26.1,26.391,26.03
05/10/2021,26.4393,64385,26.65,26.65,26.4393
05/07/2021,26.8905,6779,27.06,27.07,26.8905
05/06/2021,26.6542,20694,26.5,26.6999,26.5
05/05/2021,26.6625,4170,26.805,26.88,26.6625
05/04/2021,26.6694,10752,26.46,26.6694,26.41
05/03/2021,27.0165,18076,27.11,27.11,26.98
04/30/2021,27.1954,3233,27.28,27.28,27.14
04/29/2021,27.5405,128,27.51,27.5405,27.51
04/28/2021,27.6078,409,27.6078,27.6078,27.6078
04/27/2021,27.7242,16726,27.7706,27.78,27.71
04/26/2021,27.683,18773,27.65,27.683,27.61
04/23/2021,27.3704,13369,27.18,27.45,27.18
04/22/2021,26.9282,9777,27.02,27.04,26.78
04/21/2021,26.9498,13198,27,27.035,26.68
04/20/2021,26.5271,16155,26.93,26.93,26.44
04/19/2021,26.8985,34842,26.83,26.92,26.82
04/16/2021,27.3566,90584,27.335,27.65,27.335
04/15/2021,27.3035,2506,27.1492,27.3494,27.1492
04/14/2021,27.0041,3262,27.14,27.35,27.0041
04/13/2021,27.1415,4537,26.97,27.275,26.97
04/12/2021,27.0604,9500,26.99,27.0604,26.86
04/09/2021,27.0658,25464,27.52,27.52,26.82
04/08/2021,27.014,7561,26.91,27.014,26.75
04/07/2021,26.5588,15015,26.635,26.66,26.54
04/06/2021,26.6983,17615,26.62,26.84,26.62
04/05/2021,26.628,13556,26.555,26.67,26.4
04/01/2021,26.3978,35751,26.1,26.3978,25.98
03/31/2021,25.8631,21369,25.74,25.92,25.73
03/30/2021,25.4405,20496,25.295,25.54,25.295
03/29/2021,25.3412,17090,25.62,25.73,25.1151
03/26/2021,25.75,45117,25.385,25.75,25.325
03/25/2021,25.3006,11506,25.0208,25.3006,24.9704
03/24/2021,25.2674,27707,25.68,25.68,25.2674
03/23/2021,25.7375,33156,26.094,26.094,25.68
03/22/2021,26.3211,6796,26.39,26.52,26.27
03/19/2021,26.2617,4865,25.96,26.33,25.96
03/18/2021,25.9996,1786,26.3261,26.5,25.9996
03/17/2021,26.58,23568,26.29,26.63,26.21
03/16/2021,26.4569,5443,26.62,26.68,26.38
03/15/2021,26.4535,9323,26.25,26.4535,26.18
03/12/2021,26.0514,7253,26.02,26.0514,25.88
03/11/2021,26.1195,11455,25.94,26.13,25.91
03/10/2021,25.3827,2521,25.455,25.51,25.38
03/09/2021,25.3577,12535,25.33,25.51,25.1701
03/08/2021,24.7242,22711,25.41,25.41,24.71
03/05/2021,25.112,4622,24.91,25.12,24.74
03/04/2021,24.8049,45600,25.3375,25.3375,24.66
03/03/2021,25.51,11430,25.7,25.7,25.51
03/02/2021,26.0478,23553,26.2701,26.3,26.0478
03/01/2021,26.4513,4580,26.269,26.4513,26.269
02/26/2021,25.7268,1507,25.6958,25.89,25.68
02/25/2021,25.5405,28523,25.8885,25.8885,25.5405
02/24/2021,26.3316,10945,26.2427,26.3316,26.21
02/23/2021,25.82,237210,25.76,25.82,25.49
02/22/2021,26.07,7972,26.36,26.45,26.07
02/19/2021,26.731,26854,26.81,26.81,26.731
02/18/2021,26.3684,2350,26.24,26.45,26.2001
02/17/2021,26.608,8406,26.475,26.608,26.35
02/16/2021,26.8675,7878,28.26,28.26,26.8675
02/12/2021,26.9114,14858,26.8058,26.9114,26.8058
02/11/2021,26.73,26449,26.827,27.01,26.68
02/10/2021,26.6724,83272,26.94,26.95,26.41
02/09/2021,26.6808,43679,26.5,26.76,26.49
02/08/2021,26.4677,29870,27,27,26.17
02/05/2021,26.0394,45558,26.1,26.1,25.79
02/04/2021,25.7,25303,25.7,25.7,25.536
02/03/2021,25.3497,1756458,25.45,25.45,25.24
