Date,Close/Last,Volume,Open,High,Low,Adjusted Close
12/01/2021,90.32,N/A,90.32,90.32,90.32,90.32
11/30/2021,93.3,N/A,93.3,93.3,93.3,93.3
11/29/2021,95.3,N/A,95.3,95.3,95.3,95.3
11/26/2021,94.33,N/A,94.33,94.33,94.33,94.33
11/24/2021,95.09,N/A,95.09,95.09,95.09,95.09
11/23/2021,94.08,N/A,94.08,94.08,94.08,94.08
11/22/2021,95.32,N/A,95.32,95.32,95.32,95.32
11/19/2021,97.83,N/A,97.83,97.83,97.83,97.83
11/18/2021,98.28,N/A,98.28,98.28,98.28,98.28
11/17/2021,99.1,N/A,99.1,99.1,99.1,99.1
11/16/2021,99.74,N/A,99.74,99.74,99.74,99.74
11/15/2021,98.89,N/A,98.89,98.89,98.89,98.89
11/12/2021,99.31,N/A,99.31,99.31,99.31,99.31
11/11/2021,98.29,N/A,98.29,98.29,98.29,98.29
11/10/2021,98.52,N/A,98.52,98.52,98.52,98.52
11/09/2021,101.35,N/A,101.35,101.35,101.35,101.35
11/08/2021,100.82,N/A,100.82,100.82,100.82,100.82
11/05/2021,100.43,N/A,100.43,100.43,100.43,100.43
11/04/2021,100.73,N/A,100.73,100.73,100.73,100.73
11/03/2021,100.48,N/A,100.48,100.48,100.48,100.48
11/02/2021,100.36,N/A,100.36,100.36,100.36,100.36
11/01/2021,100.05,N/A,100.05,100.05,100.05,100.05
10/29/2021,99.01,N/A,99.01,99.01,99.01,99.01
10/28/2021,98.34,N/A,98.34,98.34,98.34,98.34
10/27/2021,97.65,N/A,97.65,97.65,97.65,97.65
10/26/2021,99.18,N/A,99.18,99.18,99.18,99.18
10/25/2021,99.62,N/A,99.62,99.62,99.62,99.62
10/22/2021,99.22,N/A,99.22,99.22,99.22,99.22
10/21/2021,99.29,N/A,99.29,99.29,99.29,99.29
10/20/2021,98.2,N/A,98.2,98.2,98.2,98.2
10/19/2021,98.23,N/A,98.23,98.23,98.23,98.23
10/18/2021,97.39,N/A,97.39,97.39,97.39,97.39
10/15/2021,97.13,N/A,97.13,97.13,97.13,97.13
10/14/2021,97.26,N/A,97.26,97.26,97.26,97.26
10/13/2021,95.73,N/A,95.73,95.73,95.73,95.73
10/12/2021,94.17,N/A,94.17,94.17,94.17,94.17
10/11/2021,93.17,N/A,93.17,93.17,93.17,93.17
10/08/2021,93.98,N/A,93.98,93.98,93.98,93.98
