Date,Close/Last,Volume,Open,High,Low,Adjusted Close
12/01/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
11/30/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
11/29/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
11/26/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
11/24/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
11/23/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
11/22/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
11/19/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
11/18/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
11/17/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
11/16/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
11/15/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
11/12/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
11/11/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
11/10/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
11/09/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
11/08/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
11/05/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
11/04/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
11/03/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
11/02/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
11/01/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
10/29/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
10/28/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
10/27/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
10/26/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
10/25/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
10/22/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
10/21/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
10/20/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
10/19/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
10/18/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
10/15/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
10/14/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
10/13/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
10/12/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
10/11/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
10/08/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
10/07/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
10/06/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
10/05/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
10/04/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
10/01/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
09/30/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
09/29/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
09/28/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
09/27/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
09/24/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
09/23/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
09/22/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
09/21/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
09/20/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
09/17/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
09/16/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
09/15/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
09/14/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
09/13/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
09/10/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
09/09/2021,9.9688,N/A,9.9688,9.9688,9.9688,9.9688
