Date,Close/Last,Volume,Open,High,Low,Adjusted Close
12/01/2021,46.58,N/A,46.58,46.58,46.58,46.58
11/30/2021,46.66,N/A,46.66,46.66,46.66,46.66
11/29/2021,47.24,N/A,47.24,47.24,47.24,47.24
11/26/2021,46.73,N/A,46.73,46.73,46.73,46.73
11/24/2021,48.49,N/A,48.49,48.49,48.49,48.49
11/23/2021,48.48,N/A,48.48,48.48,48.48,48.48
11/22/2021,48.45,N/A,48.45,48.45,48.45,48.45
11/19/2021,49.31,N/A,49.31,49.31,49.31,49.31
11/18/2021,49.5,N/A,49.5,49.5,49.5,49.5
11/17/2021,49.82,N/A,49.82,49.82,49.82,49.82
11/16/2021,50.35,N/A,50.35,50.35,50.35,50.35
11/15/2021,50.18,N/A,50.18,50.18,50.18,50.18
11/12/2021,50.18,N/A,50.18,50.18,50.18,50.18
11/11/2021,49.8,N/A,49.8,49.8,49.8,49.8
11/10/2021,49.24,N/A,49.24,49.24,49.24,49.24
11/09/2021,49.63,N/A,49.63,49.63,49.63,49.63
11/08/2021,49.24,N/A,49.24,49.24,49.24,49.24
11/05/2021,49,N/A,49,49,49,49
11/04/2021,48.82,N/A,48.82,48.82,48.82,48.82
11/03/2021,49.04,N/A,49.04,49.04,49.04,49.04
11/02/2021,48.88,N/A,48.88,48.88,48.88,48.88
11/01/2021,49.15,N/A,49.15,49.15,49.15,49.15
10/29/2021,48.79,N/A,48.79,48.79,48.79,48.79
10/28/2021,49.36,N/A,49.36,49.36,49.36,49.36
10/27/2021,49.4,N/A,49.4,49.4,49.4,49.4
10/26/2021,49.79,N/A,49.79,49.79,49.79,49.79
10/25/2021,49.99,N/A,49.99,49.99,49.99,49.99
10/22/2021,49.65,N/A,49.65,49.65,49.65,49.65
10/21/2021,49.56,N/A,49.56,49.56,49.56,49.56
10/20/2021,49.69,N/A,49.69,49.69,49.69,49.69
10/19/2021,49.62,N/A,49.62,49.62,49.62,49.62
10/18/2021,49.25,N/A,49.25,49.25,49.25,49.25
10/15/2021,49.4,N/A,49.4,49.4,49.4,49.4
10/14/2021,48.88,N/A,48.88,48.88,48.88,48.88
10/13/2021,48.42,N/A,48.42,48.42,48.42,48.42
10/12/2021,48.06,N/A,48.06,48.06,48.06,48.06
10/11/2021,48.28,N/A,48.28,48.28,48.28,48.28
10/08/2021,48.25,N/A,48.25,48.25,48.25,48.25
10/07/2021,48.34,N/A,48.34,48.34,48.34,48.34
10/06/2021,47.65,N/A,47.65,47.65,47.65,47.65
10/05/2021,47.74,N/A,47.74,47.74,47.74,47.74
10/04/2021,47.34,N/A,47.34,47.34,47.34,47.34
10/01/2021,48.09,N/A,48.09,48.09,48.09,48.09
09/30/2021,47.83,N/A,47.83,47.83,47.83,47.83
09/29/2021,47.84,N/A,47.84,47.84,47.84,47.84
09/28/2021,47.95,N/A,47.95,47.95,47.95,47.95
09/27/2021,48.88,N/A,48.88,48.88,48.88,48.88
09/24/2021,48.86,N/A,48.86,48.86,48.86,48.86
09/23/2021,49.12,N/A,49.12,49.12,49.12,49.12
09/22/2021,48.6,N/A,48.6,48.6,48.6,48.6
09/21/2021,48.06,N/A,48.06,48.06,48.06,48.06
09/20/2021,47.75,N/A,47.75,47.75,47.75,47.75
09/17/2021,48.73,N/A,48.73,48.73,48.73,48.73
09/16/2021,48.77,N/A,48.77,48.77,48.77,48.77
09/15/2021,49.27,N/A,49.27,49.27,49.27,49.27
09/14/2021,49.65,N/A,49.65,49.65,49.65,49.65
09/13/2021,49.9,N/A,49.9,49.9,49.9,49.9
09/10/2021,49.75,N/A,49.75,49.75,49.75,49.75
09/09/2021,49.64,N/A,49.64,49.64,49.64,49.64
09/08/2021,49.97,N/A,49.97,49.97,49.97,49.97
09/07/2021,50.45,N/A,50.45,50.45,50.45,50.45
09/03/2021,49.87,N/A,49.87,49.87,49.87,49.87
09/02/2021,49.81,N/A,49.81,49.81,49.81,49.81
09/01/2021,49.69,N/A,49.69,49.69,49.69,49.69
08/31/2021,49.26,N/A,49.26,49.26,49.26,49.26
08/30/2021,48.43,N/A,48.43,48.43,48.43,48.43
08/27/2021,48.18,N/A,48.18,48.18,48.18,48.18
08/26/2021,47.74,N/A,47.74,47.74,47.74,47.74
08/25/2021,48.19,N/A,48.19,48.19,48.19,48.19
08/24/2021,47.92,N/A,47.92,47.92,47.92,47.92
08/23/2021,46.98,N/A,46.98,46.98,46.98,46.98
08/20/2021,46.33,N/A,46.33,46.33,46.33,46.33
08/19/2021,46.63,N/A,46.63,46.63,46.63,46.63
08/18/2021,47.7,N/A,47.7,47.7,47.7,47.7
08/17/2021,47.93,N/A,47.93,47.93,47.93,47.93
08/16/2021,48.41,N/A,48.41,48.41,48.41,48.41
08/13/2021,48.66,N/A,48.66,48.66,48.66,48.66
08/12/2021,48.75,N/A,48.75,48.75,48.75,48.75
08/11/2021,49.05,N/A,49.05,49.05,49.05,49.05
08/10/2021,49.16,N/A,49.16,49.16,49.16,49.16
08/09/2021,48.89,N/A,48.89,48.89,48.89,48.89
08/06/2021,48.68,N/A,48.68,48.68,48.68,48.68
08/05/2021,48.84,N/A,48.84,48.84,48.84,48.84
08/04/2021,49.06,N/A,49.06,49.06,49.06,49.06
08/03/2021,48.93,N/A,48.93,48.93,48.93,48.93
08/02/2021,48.73,N/A,48.73,48.73,48.73,48.73
07/30/2021,48.47,N/A,48.47,48.47,48.47,48.47
07/29/2021,49.04,N/A,49.04,49.04,49.04,49.04
07/28/2021,48.33,N/A,48.33,48.33,48.33,48.33
07/27/2021,47.22,N/A,47.22,47.22,47.22,47.22
07/26/2021,48.47,N/A,48.47,48.47,48.47,48.47
07/23/2021,49.66,N/A,49.66,49.66,49.66,49.66
07/22/2021,50.44,N/A,50.44,50.44,50.44,50.44
07/21/2021,50.26,N/A,50.26,50.26,50.26,50.26
07/20/2021,50.05,N/A,50.05,50.05,50.05,50.05
07/19/2021,49.8,N/A,49.8,49.8,49.8,49.8
07/16/2021,50.86,N/A,50.86,50.86,50.86,50.86
07/15/2021,51.29,N/A,51.29,51.29,51.29,51.29
07/14/2021,51.48,N/A,51.48,51.48,51.48,51.48
07/13/2021,51.34,N/A,51.34,51.34,51.34,51.34
07/12/2021,51.01,N/A,51.01,51.01,51.01,51.01
07/09/2021,50.91,N/A,50.91,50.91,50.91,50.91
07/08/2021,50.48,N/A,50.48,50.48,50.48,50.48
07/07/2021,51.42,N/A,51.42,51.42,51.42,51.42
07/06/2021,51.5,N/A,51.5,51.5,51.5,51.5
07/02/2021,52.34,N/A,52.34,52.34,52.34,52.34
07/01/2021,52.62,N/A,52.62,52.62,52.62,52.62
06/30/2021,52.81,N/A,52.81,52.81,52.81,52.81
06/29/2021,52.99,N/A,52.99,52.99,52.99,52.99
06/28/2021,52.99,N/A,52.99,52.99,52.99,52.99
06/25/2021,53.13,N/A,53.13,53.13,53.13,53.13
06/24/2021,52.83,N/A,52.83,52.83,52.83,52.83
06/23/2021,52.37,N/A,52.37,52.37,52.37,52.37
06/22/2021,52.08,N/A,52.08,52.08,52.08,52.08
06/21/2021,52.46,N/A,52.46,52.46,52.46,52.46
06/18/2021,52.15,N/A,52.15,52.15,52.15,52.15
06/17/2021,52.44,N/A,52.44,52.44,52.44,52.44
06/16/2021,52.65,N/A,52.65,52.65,52.65,52.65
06/15/2021,53.19,N/A,53.19,53.19,53.19,53.19
06/14/2021,53.61,N/A,53.61,53.61,53.61,53.61
06/11/2021,53.59,N/A,53.59,53.59,53.59,53.59
06/10/2021,53.61,N/A,53.61,53.61,53.61,53.61
06/09/2021,53.27,N/A,53.27,53.27,53.27,53.27
06/08/2021,53.32,N/A,53.32,53.32,53.32,53.32
06/07/2021,53.46,N/A,53.46,53.46,53.46,53.46
06/04/2021,53.68,N/A,53.68,53.68,53.68,53.68
06/03/2021,53.47,N/A,53.47,53.47,53.47,53.47
06/02/2021,54.08,N/A,54.08,54.08,54.08,54.08
06/01/2021,53.93,N/A,53.93,53.93,53.93,53.93
05/28/2021,52.95,N/A,52.95,52.95,52.95,52.95
05/27/2021,52.72,N/A,52.72,52.72,52.72,52.72
05/26/2021,52.52,N/A,52.52,52.52,52.52,52.52
05/25/2021,52.16,N/A,52.16,52.16,52.16,52.16
05/24/2021,51.67,N/A,51.67,51.67,51.67,51.67
05/21/2021,51.76,N/A,51.76,51.76,51.76,51.76
05/20/2021,51.92,N/A,51.92,51.92,51.92,51.92
05/19/2021,51.45,N/A,51.45,51.45,51.45,51.45
05/18/2021,51.7,N/A,51.7,51.7,51.7,51.7
05/17/2021,51.24,N/A,51.24,51.24,51.24,51.24
