Date,Close/Last,Volume,Open,High,Low,Adjusted Close
12/01/2021,11.84,N/A,11.84,11.84,11.84,11.84
11/30/2021,11.85,N/A,11.85,11.85,11.85,11.85
11/29/2021,11.86,N/A,11.86,11.86,11.86,11.8315
11/26/2021,11.85,N/A,11.85,11.85,11.85,11.8215
11/24/2021,11.89,N/A,11.89,11.89,11.89,11.8614
11/23/2021,11.9,N/A,11.9,11.9,11.9,11.8714
11/22/2021,11.92,N/A,11.92,11.92,11.92,11.8913
11/19/2021,11.95,N/A,11.95,11.95,11.95,11.9213
11/18/2021,11.96,N/A,11.96,11.96,11.96,11.9312
11/17/2021,11.97,N/A,11.97,11.97,11.97,11.9412
11/16/2021,11.97,N/A,11.97,11.97,11.97,11.9412
11/15/2021,11.98,N/A,11.98,11.98,11.98,11.9512
11/12/2021,11.99,N/A,11.99,11.99,11.99,11.9612
11/11/2021,12,N/A,12,12,12,11.9712
11/10/2021,11.99,N/A,11.99,11.99,11.99,11.9612
11/09/2021,12.02,N/A,12.02,12.02,12.02,11.9911
11/08/2021,12.02,N/A,12.02,12.02,12.02,11.9911
11/05/2021,12.01,N/A,12.01,12.01,12.01,11.9811
11/04/2021,11.99,N/A,11.99,11.99,11.99,11.9612
11/03/2021,11.97,N/A,11.97,11.97,11.97,11.9412
11/02/2021,11.96,N/A,11.96,11.96,11.96,11.9312
11/01/2021,11.95,N/A,11.95,11.95,11.95,11.9213
10/29/2021,11.95,N/A,11.95,11.95,11.95,11.9213
10/28/2021,11.99,N/A,11.99,11.99,11.99,11.9328
10/27/2021,12.01,N/A,12.01,12.01,12.01,11.9527
10/26/2021,12.02,N/A,12.02,12.02,12.02,11.9626
10/25/2021,12.01,N/A,12.01,12.01,12.01,11.9527
10/22/2021,12,N/A,12,12,12,11.9427
10/21/2021,12.01,N/A,12.01,12.01,12.01,11.9527
10/20/2021,12.03,N/A,12.03,12.03,12.03,11.9726
10/19/2021,12.02,N/A,12.02,12.02,12.02,11.9626
10/18/2021,12.02,N/A,12.02,12.02,12.02,11.9626
10/15/2021,12.04,N/A,12.04,12.04,12.04,11.9825
10/14/2021,12.04,N/A,12.04,12.04,12.04,11.9825
10/13/2021,12.03,N/A,12.03,12.03,12.03,11.9726
10/12/2021,12.02,N/A,12.02,12.02,12.02,11.9626
10/11/2021,12.02,N/A,12.02,12.02,12.02,11.9626
10/08/2021,12.03,N/A,12.03,12.03,12.03,11.9726
10/07/2021,12.04,N/A,12.04,12.04,12.04,11.9825
10/06/2021,12.04,N/A,12.04,12.04,12.04,11.9825
10/05/2021,12.05,N/A,12.05,12.05,12.05,11.9925
10/04/2021,12.05,N/A,12.05,12.05,12.05,11.9925
10/01/2021,12.06,N/A,12.06,12.06,12.06,12.0024
09/30/2021,12.04,N/A,12.04,12.04,12.04,11.9825
09/29/2021,12.04,N/A,12.04,12.04,12.04,11.9543
09/28/2021,12.04,N/A,12.04,12.04,12.04,11.9543
09/27/2021,12.07,N/A,12.07,12.07,12.07,11.984
09/24/2021,12.07,N/A,12.07,12.07,12.07,11.984
09/23/2021,12.08,N/A,12.08,12.08,12.08,11.994
09/22/2021,12.09,N/A,12.09,12.09,12.09,12.0039
09/21/2021,12.08,N/A,12.08,12.08,12.08,11.994
09/20/2021,12.08,N/A,12.08,12.08,12.08,11.994
09/17/2021,12.1,N/A,12.1,12.1,12.1,12.0138
09/16/2021,12.1,N/A,12.1,12.1,12.1,12.0138
09/15/2021,12.11,N/A,12.11,12.11,12.11,12.0238
09/14/2021,12.11,N/A,12.11,12.11,12.11,12.0238
09/13/2021,12.11,N/A,12.11,12.11,12.11,12.0238
09/10/2021,12.1,N/A,12.1,12.1,12.1,12.0138
09/09/2021,12.1,N/A,12.1,12.1,12.1,12.0138
09/08/2021,12.09,N/A,12.09,12.09,12.09,12.0039
09/07/2021,12.1,N/A,12.1,12.1,12.1,12.0138
09/03/2021,12.1,N/A,12.1,12.1,12.1,12.0138
09/02/2021,12.1,N/A,12.1,12.1,12.1,12.0138
09/01/2021,12.09,N/A,12.09,12.09,12.09,12.0039
08/31/2021,12.08,N/A,12.08,12.08,12.08,11.994
08/30/2021,12.08,N/A,12.08,12.08,12.08,11.9658
08/27/2021,12.07,N/A,12.07,12.07,12.07,11.9559
08/26/2021,12.04,N/A,12.04,12.04,12.04,11.9262
08/25/2021,12.04,N/A,12.04,12.04,12.04,11.9262
08/24/2021,12.04,N/A,12.04,12.04,12.04,11.9262
08/23/2021,12.03,N/A,12.03,12.03,12.03,11.9163
08/20/2021,12.01,N/A,12.01,12.01,12.01,11.8964
08/19/2021,12.01,N/A,12.01,12.01,12.01,11.8964
08/18/2021,12.03,N/A,12.03,12.03,12.03,11.9163
