Date,Close/Last,Volume,Open,High,Low
11/30/2021,$3.6,N/A,$3.6,$3.6,$3.6
11/29/2021,$3.6,104,$3.6,$3.6,$3.6
11/26/2021,$2.8,N/A,$2.8,$2.8,$2.8
11/24/2021,$2.8,N/A,$2.8,$2.8,$2.8
11/23/2021,$2.8,N/A,$2.8,$2.8,$2.8
11/22/2021,$2.8,300,$2.8,$2.8,$2.8
11/19/2021,$3.6,N/A,$3.6,$3.6,$3.6
11/18/2021,$3.6,N/A,$3.6,$3.6,$3.6
11/17/2021,$3.6,100,$3.6,$3.6,$3.6
11/16/2021,$3.9,N/A,$3.9,$3.9,$3.9
11/15/2021,$3.9,N/A,$3.9,$3.9,$3.9
11/12/2021,$3.9,N/A,$3.9,$3.9,$3.9
11/11/2021,$3.9,N/A,$3.9,$3.9,$3.9
11/10/2021,$3.9,N/A,$3.9,$3.9,$3.9
11/09/2021,$3.9,N/A,$3.9,$3.9,$3.9
11/08/2021,$3.9,N/A,$3.9,$3.9,$3.9
11/05/2021,$3.9,N/A,$3.9,$3.9,$3.9
11/04/2021,$3.9,300,$3.9,$3.9,$3.9
11/03/2021,$3.1,650,$3.1,$3.1,$3.1
11/02/2021,$3.25,N/A,$3.25,$3.25,$3.25
11/01/2021,$3.25,1000,$3.25,$3.25,$3.25
10/29/2021,$3.15,N/A,$3.15,$3.15,$3.15
10/28/2021,$3.15,1054,$3.9,$3.9,$3.15
10/27/2021,$3.9,340,$3.9,$3.9,$3.9
10/26/2021,$3.9,N/A,$3.9,$3.9,$3.9
10/25/2021,$3.9,N/A,$3.9,$3.9,$3.9
10/22/2021,$3.9,N/A,$3.9,$3.9,$3.9
10/21/2021,$3.9,1601,$3.9,$3.9,$3.9
10/20/2021,$3.1,N/A,$3.1,$3.1,$3.1
10/19/2021,$3.1,N/A,$3.1,$3.1,$3.1
10/18/2021,$3.1,N/A,$3.1,$3.1,$3.1
10/15/2021,$3.1,N/A,$3.1,$3.1,$3.1
10/14/2021,$3.1,N/A,$3.1,$3.1,$3.1
10/13/2021,$3.1,N/A,$3.1,$3.1,$3.1
10/12/2021,$3.1,N/A,$3.1,$3.1,$3.1
10/11/2021,$3.1,N/A,$3.1,$3.1,$3.1
10/08/2021,$3.1,N/A,$3.1,$3.1,$3.1
10/07/2021,$3.1,N/A,$3.1,$3.1,$3.1
10/06/2021,$3.1,N/A,$3.1,$3.1,$3.1
10/05/2021,$3.1,N/A,$3.1,$3.1,$3.1
10/04/2021,$3.1,N/A,$3.1,$3.1,$3.1
10/01/2021,$3.1,N/A,$3.1,$3.1,$3.1
09/30/2021,$3.1,N/A,$3.1,$3.1,$3.1
09/29/2021,$3.1,N/A,$3.1,$3.1,$3.1
09/28/2021,$3.1,N/A,$3.1,$3.1,$3.1
09/27/2021,$3.1,N/A,$3.1,$3.1,$3.1
09/24/2021,$3.1,100,$3.1,$3.1,$3.1
09/23/2021,$5,N/A,$5,$5,$5
09/22/2021,$5,N/A,$5,$5,$5
09/21/2021,$5,N/A,$5,$5,$5
09/20/2021,$5,N/A,$5,$5,$5
09/17/2021,$5,4862,$5,$5,$5
09/16/2021,$4.9,243,$4.9,$4.9,$4.9
09/15/2021,$6,2527,$4.99,$6,$4.99
09/14/2021,$5,22026,$2.78,$8.96,$2.78
09/13/2021,$2.5,2000,$2.5,$2.5,$2.5
09/10/2021,$2.35,N/A,$2.35,$2.35,$2.35
09/09/2021,$2.35,N/A,$2.35,$2.35,$2.35
09/08/2021,$2.35,N/A,$2.35,$2.35,$2.35
09/07/2021,$2.35,6030,$2.35,$2.45,$2.35
09/03/2021,$1.5,N/A,$1.5,$1.5,$1.5
09/02/2021,$1.5,N/A,$1.5,$1.5,$1.5
09/01/2021,$1.5,N/A,$1.5,$1.5,$1.5
08/31/2021,$1.5,470,$1.5,$1.5,$1.5
08/30/2021,$1.49,N/A,$1.49,$1.49,$1.49
08/27/2021,$1.49,N/A,$1.49,$1.49,$1.49
08/26/2021,$1.49,N/A,$1.49,$1.49,$1.49
08/25/2021,$1.49,N/A,$1.49,$1.49,$1.49
08/24/2021,$1.49,N/A,$1.49,$1.49,$1.49
08/23/2021,$1.49,N/A,$1.49,$1.49,$1.49
08/20/2021,$1.49,N/A,$1.49,$1.49,$1.49
08/19/2021,$1.49,N/A,$1.49,$1.49,$1.49
08/18/2021,$1.49,284,$1.49,$1.49,$1.49
08/17/2021,$1.39,N/A,$1.39,$1.39,$1.39
08/16/2021,$1.39,37104,$2.25,$2.25,$1.36
08/13/2021,$2.25,1200,$2.22,$2.25,$2.22
08/12/2021,$1.8,N/A,$1.8,$1.8,$1.8
08/11/2021,$1.8,400,$1.78,$1.8,$1.78
08/10/2021,$1.16,2500,$1.65,$1.65,$1.16
08/09/2021,$1.99,N/A,$1.99,$1.99,$1.99
08/06/2021,$1.99,N/A,$1.99,$1.99,$1.99
08/05/2021,$1.99,237,$1.83,$1.99,$1.83
08/04/2021,$1.7,121,$1.7,$1.7,$1.7
08/03/2021,$1.75,300,$1.91,$1.91,$1.75
08/02/2021,$1.91,N/A,$1.91,$1.91,$1.91
07/30/2021,$1.91,100,$1.91,$1.91,$1.91
07/29/2021,$1.91,N/A,$1.91,$1.91,$1.91
07/28/2021,$1.91,N/A,$1.91,$1.91,$1.91
07/27/2021,$1.91,N/A,$1.91,$1.91,$1.91
07/26/2021,$1.91,N/A,$1.91,$1.91,$1.91
