Date,Close/Last,Volume,Open,High,Low,Adjusted Close
12/01/2021,50.43,N/A,50.43,50.43,50.43,50.43
11/30/2021,50.52,N/A,50.52,50.52,50.52,50.52
11/29/2021,51.14,N/A,51.14,51.14,51.14,51.14
11/26/2021,50.59,N/A,50.59,50.59,50.59,50.59
11/24/2021,52.49,N/A,52.49,52.49,52.49,52.49
11/23/2021,52.48,N/A,52.48,52.48,52.48,52.48
11/22/2021,52.45,N/A,52.45,52.45,52.45,52.45
11/19/2021,53.37,N/A,53.37,53.37,53.37,53.37
11/18/2021,53.57,N/A,53.57,53.57,53.57,53.57
11/17/2021,53.92,N/A,53.92,53.92,53.92,53.92
11/16/2021,54.49,N/A,54.49,54.49,54.49,54.49
11/15/2021,54.3,N/A,54.3,54.3,54.3,54.3
11/12/2021,54.3,N/A,54.3,54.3,54.3,54.3
11/11/2021,53.88,N/A,53.88,53.88,53.88,53.88
11/10/2021,53.28,N/A,53.28,53.28,53.28,53.28
11/09/2021,53.7,N/A,53.7,53.7,53.7,53.7
11/08/2021,53.28,N/A,53.28,53.28,53.28,53.28
11/05/2021,53.02,N/A,53.02,53.02,53.02,53.02
11/04/2021,52.82,N/A,52.82,52.82,52.82,52.82
11/03/2021,53.06,N/A,53.06,53.06,53.06,53.06
11/02/2021,52.88,N/A,52.88,52.88,52.88,52.88
11/01/2021,53.17,N/A,53.17,53.17,53.17,53.17
10/29/2021,52.78,N/A,52.78,52.78,52.78,52.78
10/28/2021,53.39,N/A,53.39,53.39,53.39,53.39
10/27/2021,53.44,N/A,53.44,53.44,53.44,53.44
10/26/2021,53.86,N/A,53.86,53.86,53.86,53.86
10/25/2021,54.07,N/A,54.07,54.07,54.07,54.07
10/22/2021,53.69,N/A,53.69,53.69,53.69,53.69
10/21/2021,53.59,N/A,53.59,53.59,53.59,53.59
10/20/2021,53.74,N/A,53.74,53.74,53.74,53.74
10/19/2021,53.66,N/A,53.66,53.66,53.66,53.66
10/18/2021,53.26,N/A,53.26,53.26,53.26,53.26
10/15/2021,53.41,N/A,53.41,53.41,53.41,53.41
10/14/2021,52.85,N/A,52.85,52.85,52.85,52.85
10/13/2021,52.35,N/A,52.35,52.35,52.35,52.35
10/12/2021,51.96,N/A,51.96,51.96,51.96,51.96
10/11/2021,52.2,N/A,52.2,52.2,52.2,52.2
10/08/2021,52.16,N/A,52.16,52.16,52.16,52.16
10/07/2021,52.26,N/A,52.26,52.26,52.26,52.26
10/06/2021,51.51,N/A,51.51,51.51,51.51,51.51
10/05/2021,51.6,N/A,51.6,51.6,51.6,51.6
10/04/2021,51.17,N/A,51.17,51.17,51.17,51.17
10/01/2021,51.98,N/A,51.98,51.98,51.98,51.98
09/30/2021,51.7,N/A,51.7,51.7,51.7,51.7
09/29/2021,51.71,N/A,51.71,51.71,51.71,51.71
09/28/2021,51.83,N/A,51.83,51.83,51.83,51.83
09/27/2021,52.82,N/A,52.82,52.82,52.82,52.82
09/24/2021,52.8,N/A,52.8,52.8,52.8,52.8
09/23/2021,53.08,N/A,53.08,53.08,53.08,53.08
09/22/2021,52.52,N/A,52.52,52.52,52.52,52.52
09/21/2021,51.93,N/A,51.93,51.93,51.93,51.93
09/20/2021,51.59,N/A,51.59,51.59,51.59,51.59
09/17/2021,52.65,N/A,52.65,52.65,52.65,52.65
09/16/2021,52.7,N/A,52.7,52.7,52.7,52.7
09/15/2021,53.23,N/A,53.23,53.23,53.23,53.23
09/14/2021,53.64,N/A,53.64,53.64,53.64,53.64
09/13/2021,53.9,N/A,53.9,53.9,53.9,53.9
09/10/2021,53.75,N/A,53.75,53.75,53.75,53.75
09/09/2021,53.62,N/A,53.62,53.62,53.62,53.62
09/08/2021,53.98,N/A,53.98,53.98,53.98,53.98
09/07/2021,54.5,N/A,54.5,54.5,54.5,54.5
09/03/2021,53.87,N/A,53.87,53.87,53.87,53.87
09/02/2021,53.79,N/A,53.79,53.79,53.79,53.79
09/01/2021,53.67,N/A,53.67,53.67,53.67,53.67
08/31/2021,53.2,N/A,53.2,53.2,53.2,53.2
08/30/2021,52.31,N/A,52.31,52.31,52.31,52.31
08/27/2021,52.03,N/A,52.03,52.03,52.03,52.03
08/26/2021,51.55,N/A,51.55,51.55,51.55,51.55
08/25/2021,52.04,N/A,52.04,52.04,52.04,52.04
08/24/2021,51.75,N/A,51.75,51.75,51.75,51.75
08/23/2021,50.72,N/A,50.72,50.72,50.72,50.72
08/20/2021,50.02,N/A,50.02,50.02,50.02,50.02
08/19/2021,50.34,N/A,50.34,50.34,50.34,50.34
08/18/2021,51.5,N/A,51.5,51.5,51.5,51.5
08/17/2021,51.75,N/A,51.75,51.75,51.75,51.75
08/16/2021,52.26,N/A,52.26,52.26,52.26,52.26
08/13/2021,52.52,N/A,52.52,52.52,52.52,52.52
08/12/2021,52.62,N/A,52.62,52.62,52.62,52.62
08/11/2021,52.94,N/A,52.94,52.94,52.94,52.94
08/10/2021,53.06,N/A,53.06,53.06,53.06,53.06
08/09/2021,52.77,N/A,52.77,52.77,52.77,52.77
08/06/2021,52.54,N/A,52.54,52.54,52.54,52.54
08/05/2021,52.71,N/A,52.71,52.71,52.71,52.71
08/04/2021,52.94,N/A,52.94,52.94,52.94,52.94
08/03/2021,52.8,N/A,52.8,52.8,52.8,52.8
08/02/2021,52.59,N/A,52.59,52.59,52.59,52.59
07/30/2021,52.3,N/A,52.3,52.3,52.3,52.3
07/29/2021,52.91,N/A,52.91,52.91,52.91,52.91
07/28/2021,52.15,N/A,52.15,52.15,52.15,52.15
07/27/2021,50.95,N/A,50.95,50.95,50.95,50.95
07/26/2021,52.3,N/A,52.3,52.3,52.3,52.3
07/23/2021,53.58,N/A,53.58,53.58,53.58,53.58
07/22/2021,54.42,N/A,54.42,54.42,54.42,54.42
07/21/2021,54.21,N/A,54.21,54.21,54.21,54.21
07/20/2021,53.99,N/A,53.99,53.99,53.99,53.99
07/19/2021,53.71,N/A,53.71,53.71,53.71,53.71
07/16/2021,54.86,N/A,54.86,54.86,54.86,54.86
07/15/2021,55.32,N/A,55.32,55.32,55.32,55.32
07/14/2021,55.52,N/A,55.52,55.52,55.52,55.52
07/13/2021,55.37,N/A,55.37,55.37,55.37,55.37
07/12/2021,55.01,N/A,55.01,55.01,55.01,55.01
07/09/2021,54.9,N/A,54.9,54.9,54.9,54.9
07/08/2021,54.44,N/A,54.44,54.44,54.44,54.44
07/07/2021,55.45,N/A,55.45,55.45,55.45,55.45
07/06/2021,55.54,N/A,55.54,55.54,55.54,55.54
07/02/2021,56.44,N/A,56.44,56.44,56.44,56.44
07/01/2021,56.73,N/A,56.73,56.73,56.73,56.73
06/30/2021,56.93,N/A,56.93,56.93,56.93,56.93
06/29/2021,57.12,N/A,57.12,57.12,57.12,57.12
06/28/2021,57.13,N/A,57.13,57.13,57.13,57.13
06/25/2021,57.28,N/A,57.28,57.28,57.28,57.28
06/24/2021,56.95,N/A,56.95,56.95,56.95,56.95
06/23/2021,56.45,N/A,56.45,56.45,56.45,56.45
06/22/2021,56.14,N/A,56.14,56.14,56.14,56.14
06/21/2021,56.54,N/A,56.54,56.54,56.54,56.54
06/18/2021,56.21,N/A,56.21,56.21,56.21,56.21
06/17/2021,56.52,N/A,56.52,56.52,56.52,56.52
06/16/2021,56.74,N/A,56.74,56.74,56.74,56.74
06/15/2021,57.32,N/A,57.32,57.32,57.32,57.32
06/14/2021,57.77,N/A,57.77,57.77,57.77,57.77
06/11/2021,57.75,N/A,57.75,57.75,57.75,57.75
06/10/2021,57.76,N/A,57.76,57.76,57.76,57.76
06/09/2021,57.4,N/A,57.4,57.4,57.4,57.4
06/08/2021,57.45,N/A,57.45,57.45,57.45,57.45
06/07/2021,57.6,N/A,57.6,57.6,57.6,57.6
06/04/2021,57.83,N/A,57.83,57.83,57.83,57.83
06/03/2021,57.61,N/A,57.61,57.61,57.61,57.61
06/02/2021,58.25,N/A,58.25,58.25,58.25,58.25
06/01/2021,58.09,N/A,58.09,58.09,58.09,58.09
05/28/2021,57.04,N/A,57.04,57.04,57.04,57.04
05/27/2021,56.78,N/A,56.78,56.78,56.78,56.78
05/26/2021,56.57,N/A,56.57,56.57,56.57,56.57
05/25/2021,56.18,N/A,56.18,56.18,56.18,56.18
05/24/2021,55.65,N/A,55.65,55.65,55.65,55.65
05/21/2021,55.74,N/A,55.74,55.74,55.74,55.74
05/20/2021,55.91,N/A,55.91,55.91,55.91,55.91
05/19/2021,55.41,N/A,55.41,55.41,55.41,55.41
05/18/2021,55.67,N/A,55.67,55.67,55.67,55.67
05/17/2021,55.18,N/A,55.18,55.18,55.18,55.18
05/14/2021,55.09,N/A,55.09,55.09,55.09,55.09
05/13/2021,54.14,N/A,54.14,54.14,54.14,54.14
05/12/2021,54.45,N/A,54.45,54.45,54.45,54.45
05/11/2021,55.45,N/A,55.45,55.45,55.45,55.45
05/10/2021,55.71,N/A,55.71,55.71,55.71,55.71
05/07/2021,56.08,N/A,56.08,56.08,56.08,56.08
