Date,Close/Last,Volume,Open,High,Low,Adjusted Close
12/01/2021,51.11,N/A,51.11,51.11,51.11,51.11
11/30/2021,51.2,N/A,51.2,51.2,51.2,51.2
11/29/2021,51.83,N/A,51.83,51.83,51.83,51.83
11/26/2021,51.27,N/A,51.27,51.27,51.27,51.27
11/24/2021,53.2,N/A,53.2,53.2,53.2,53.2
11/23/2021,53.19,N/A,53.19,53.19,53.19,53.19
11/22/2021,53.16,N/A,53.16,53.16,53.16,53.16
11/19/2021,54.09,N/A,54.09,54.09,54.09,54.09
11/18/2021,54.3,N/A,54.3,54.3,54.3,54.3
11/17/2021,54.65,N/A,54.65,54.65,54.65,54.65
11/16/2021,55.23,N/A,55.23,55.23,55.23,55.23
11/15/2021,55.04,N/A,55.04,55.04,55.04,55.04
11/12/2021,55.04,N/A,55.04,55.04,55.04,55.04
11/11/2021,54.62,N/A,54.62,54.62,54.62,54.62
11/10/2021,54,N/A,54,54,54,54
11/09/2021,54.43,N/A,54.43,54.43,54.43,54.43
11/08/2021,54,N/A,54,54,54,54
11/05/2021,53.74,N/A,53.74,53.74,53.74,53.74
11/04/2021,53.54,N/A,53.54,53.54,53.54,53.54
11/03/2021,53.78,N/A,53.78,53.78,53.78,53.78
11/02/2021,53.6,N/A,53.6,53.6,53.6,53.6
11/01/2021,53.9,N/A,53.9,53.9,53.9,53.9
10/29/2021,53.5,N/A,53.5,53.5,53.5,53.5
10/28/2021,54.12,N/A,54.12,54.12,54.12,54.12
10/27/2021,54.17,N/A,54.17,54.17,54.17,54.17
10/26/2021,54.6,N/A,54.6,54.6,54.6,54.6
10/25/2021,54.81,N/A,54.81,54.81,54.81,54.81
10/22/2021,54.43,N/A,54.43,54.43,54.43,54.43
10/21/2021,54.33,N/A,54.33,54.33,54.33,54.33
10/20/2021,54.48,N/A,54.48,54.48,54.48,54.48
10/19/2021,54.39,N/A,54.39,54.39,54.39,54.39
10/18/2021,53.99,N/A,53.99,53.99,53.99,53.99
10/15/2021,54.15,N/A,54.15,54.15,54.15,54.15
10/14/2021,53.58,N/A,53.58,53.58,53.58,53.58
10/13/2021,53.08,N/A,53.08,53.08,53.08,53.08
10/12/2021,52.68,N/A,52.68,52.68,52.68,52.68
10/11/2021,52.92,N/A,52.92,52.92,52.92,52.92
10/08/2021,52.88,N/A,52.88,52.88,52.88,52.88
10/07/2021,52.98,N/A,52.98,52.98,52.98,52.98
10/06/2021,52.23,N/A,52.23,52.23,52.23,52.23
10/05/2021,52.32,N/A,52.32,52.32,52.32,52.32
10/04/2021,51.88,N/A,51.88,51.88,51.88,51.88
10/01/2021,52.7,N/A,52.7,52.7,52.7,52.7
09/30/2021,52.42,N/A,52.42,52.42,52.42,52.42
09/29/2021,52.43,N/A,52.43,52.43,52.43,52.43
09/28/2021,52.55,N/A,52.55,52.55,52.55,52.55
09/27/2021,53.56,N/A,53.56,53.56,53.56,53.56
09/24/2021,53.54,N/A,53.54,53.54,53.54,53.54
09/23/2021,53.82,N/A,53.82,53.82,53.82,53.82
09/22/2021,53.25,N/A,53.25,53.25,53.25,53.25
09/21/2021,52.66,N/A,52.66,52.66,52.66,52.66
09/20/2021,52.31,N/A,52.31,52.31,52.31,52.31
09/17/2021,53.39,N/A,53.39,53.39,53.39,53.39
09/16/2021,53.43,N/A,53.43,53.43,53.43,53.43
09/15/2021,53.98,N/A,53.98,53.98,53.98,53.98
09/14/2021,54.39,N/A,54.39,54.39,54.39,54.39
09/13/2021,54.66,N/A,54.66,54.66,54.66,54.66
09/10/2021,54.5,N/A,54.5,54.5,54.5,54.5
09/09/2021,54.38,N/A,54.38,54.38,54.38,54.38
09/08/2021,54.74,N/A,54.74,54.74,54.74,54.74
09/07/2021,55.26,N/A,55.26,55.26,55.26,55.26
09/03/2021,54.62,N/A,54.62,54.62,54.62,54.62
09/02/2021,54.55,N/A,54.55,54.55,54.55,54.55
09/01/2021,54.42,N/A,54.42,54.42,54.42,54.42
08/31/2021,53.95,N/A,53.95,53.95,53.95,53.95
08/30/2021,53.04,N/A,53.04,53.04,53.04,53.04
08/27/2021,52.76,N/A,52.76,52.76,52.76,52.76
08/26/2021,52.28,N/A,52.28,52.28,52.28,52.28
08/25/2021,52.78,N/A,52.78,52.78,52.78,52.78
08/24/2021,52.48,N/A,52.48,52.48,52.48,52.48
08/23/2021,51.44,N/A,51.44,51.44,51.44,51.44
08/20/2021,50.73,N/A,50.73,50.73,50.73,50.73
08/19/2021,51.06,N/A,51.06,51.06,51.06,51.06
08/18/2021,52.23,N/A,52.23,52.23,52.23,52.23
08/17/2021,52.48,N/A,52.48,52.48,52.48,52.48
08/16/2021,53,N/A,53,53,53,53
08/13/2021,53.27,N/A,53.27,53.27,53.27,53.27
08/12/2021,53.37,N/A,53.37,53.37,53.37,53.37
08/11/2021,53.69,N/A,53.69,53.69,53.69,53.69
08/10/2021,53.81,N/A,53.81,53.81,53.81,53.81
